idx,filename,fs,n_channels,n_samples,gt_angle_deg,srp_angle_deg,abs_err_deg,status
36,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0105.wav,16000,9,37872,41.44058697629462,313.5,87.94058697629464,ok
37,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0036.wav,16000,9,32720,41.44058697629463,23.0,18.44058697629464,ok
38,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0254.wav,16000,9,40256,41.44058697629461,2.5,38.94058697629461,ok
39,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0308.wav,16000,9,47680,41.44058697629461,102.0,60.55941302370539,ok
40,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0251.wav,16000,9,61136,41.44058697629461,26.5,14.940586976294611,ok
41,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0090.wav,16000,9,60816,41.44058697629461,20.0,21.44058697629461,ok
42,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0091.wav,16000,9,58240,41.44058697629461,100.50000000000001,59.05941302370542,ok
43,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0282.wav,16000,9,39824,41.44058697629462,15.5,25.94058697629461,ok
44,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0188.wav,16000,9,71728,41.44058697629461,113.0,71.55941302370539,ok
45,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0293.wav,16000,9,47072,41.44058697629461,290.0,111.44058697629464,ok
46,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0273.wav,16000,9,49232,41.4405869762946,325.0,76.44058697629458,ok
47,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0289.wav,16000,9,47360,41.44058697629461,34.5,6.940586976294611,ok
48,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0027.wav,16000,9,84032,41.44058697629461,91.0,49.55941302370539,ok
49,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0087.wav,16000,9,62000,41.44058697629461,29.500000000000004,11.940586976294611,ok
50,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0119.wav,16000,9,59552,41.44058697629461,26.5,14.940586976294611,ok
51,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0074.wav,16000,9,70992,41.44058697629461,28.5,12.940586976294611,ok
52,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0014.wav,16000,9,84832,41.44058697629461,38.5,2.940586976294611,ok
53,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0208.wav,16000,9,76800,41.44058697629462,39.0,2.440586976294611,ok
54,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0212.wav,16000,9,41376,41.44058697629461,49.5,8.059413023705389,ok
55,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0065.wav,16000,9,60416,41.44058697629461,88.0,46.55941302370539,ok
56,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0124.wav,16000,9,52576,41.44058697629462,58.5,17.05941302370539,ok
57,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0267.wav,16000,9,59696,41.44058697629461,126.5,85.05941302370536,ok
58,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0096.wav,16000,9,38224,41.44058697629462,351.0,50.44058697629464,ok
59,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0098.wav,16000,9,63456,41.44058697629462,294.0,107.44058697629464,ok
60,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0257.wav,16000,9,68240,41.44058697629461,22.500000000000004,18.94058697629461,ok
61,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0132.wav,16000,9,43584,41.44058697629461,118.00000000000001,76.55941302370542,ok
62,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0252.wav,16000,9,61136,41.44058697629461,61.50000000000001,20.05941302370539,ok
63,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0135.wav,16000,9,47520,41.44058697629461,31.0,10.440586976294611,ok
64,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0063.wav,16000,9,69680,41.44058697629461,39.0,2.440586976294611,ok
65,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0177.wav,16000,9,46336,41.44058697629461,295.5,105.94058697629464,ok
66,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0286.wav,16000,9,43440,41.44058697629461,320.5,80.94058697629464,ok
67,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0107.wav,16000,9,36768,41.44058697629463,318.5,82.94058697629464,ok
68,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0078.wav,16000,9,32272,41.44058697629463,25.0,16.44058697629464,ok
69,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0072.wav,16000,9,61136,41.44058697629461,35.5,5.940586976294611,ok
70,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0042.wav,16000,9,57088,41.44058697629461,34.0,7.440586976294611,ok
71,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0073.wav,16000,9,65056,122.0550479929734,186.99999999999997,64.94495200702659,ok
72,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0044.wav,16000,9,41264,122.0550479929734,19.0,103.0550479929734,ok
73,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0067.wav,16000,9,47216,122.0550479929734,112.5,9.555047992973414,ok
74,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0192.wav,16000,9,41040,122.0550479929734,68.5,53.5550479929734,ok
75,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0213.wav,16000,9,42368,122.0550479929734,62.0,60.0550479929734,ok
76,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0146.wav,16000,9,55200,122.0550479929734,67.0,55.0550479929734,ok
77,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0265.wav,16000,9,59104,122.0550479929734,302.5,179.5550479929734,ok
78,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0220.wav,16000,9,52192,122.0550479929734,120.50000000000001,1.5550479929733854,ok
79,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0024.wav,16000,9,74768,122.0550479929734,161.5,39.444952007026586,ok
80,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0101.wav,16000,9,55920,122.0550479929734,73.0,49.055047992973414,ok
81,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0145.wav,16000,9,35904,122.0550479929734,133.0,10.944952007026586,ok
82,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0231.wav,16000,9,33504,122.0550479929734,345.49999999999994,136.55504799297347,ok
83,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0094.wav,16000,9,59120,122.0550479929734,68.5,53.5550479929734,ok
84,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0210.wav,16000,9,38400,122.0550479929734,337.0,145.0550479929734,ok
85,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0197.wav,16000,9,47360,122.0550479929734,10.0,112.0550479929734,ok
86,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0118.wav,16000,9,58368,122.0550479929734,160.5,38.444952007026586,ok
87,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0268.wav,16000,9,74032,122.0550479929734,345.0,137.0550479929734,ok
88,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0129.wav,16000,9,64352,122.0550479929734,271.0,148.9449520070266,ok
89,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0259.wav,16000,9,59984,122.0550479929734,142.0,19.944952007026586,ok
90,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0256.wav,16000,9,62736,122.0550479929734,112.0,10.055047992973414,ok
91,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0134.wav,16000,9,49824,122.0550479929734,156.5,34.444952007026586,ok
92,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0045.wav,16000,9,37792,122.0550479929734,356.99999999999994,125.05504799297347,ok
93,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0223.wav,16000,9,60176,122.0550479929734,9.5,112.5550479929734,ok
94,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0241.wav,16000,9,47616,122.0550479929734,91.5,30.555047992973414,ok
95,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0113.wav,16000,9,53456,122.0550479929734,192.5,70.44495200702659,ok
96,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0277.wav,16000,9,67952,122.0550479929734,224.99999999999997,102.94495200702659,ok
97,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0037.wav,16000,9,67280,122.0550479929734,201.99999999999997,79.94495200702659,ok
98,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0141.wav,16000,9,58096,122.0550479929734,138.0,15.944952007026586,ok
99,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0244.wav,16000,9,62736,122.0550479929734,269.5,147.4449520070266,ok
100,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0019.wav,16000,9,74112,122.0550479929734,194.99999999999997,72.94495200702659,ok
101,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0158.wav,16000,9,61024,122.0550479929734,146.0,23.944952007026586,ok
102,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0058.wav,16000,9,59680,122.0550479929734,18.0,104.0550479929734,ok
103,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0054.wav,16000,9,71984,122.0550479929734,140.5,18.444952007026586,ok
104,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0093.wav,16000,9,66144,122.0550479929734,47.5,74.5550479929734,ok
105,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0077.wav,16000,9,34464,122.0550479929734,57.5,64.5550479929734,ok
106,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0120.wav,16000,9,48224,122.0550479929734,224.0,101.94495200702659,ok
107,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0115.wav,16000,9,58672,122.0550479929734,199.0,76.94495200702659,ok
108,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0176.wav,16000,9,80912,122.0550479929734,353.0,129.0550479929734,ok
109,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0111.wav,16000,9,35040,122.0550479929734,64.0,58.0550479929734,ok
110,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0085.wav,16000,9,44016,122.0550479929734,319.5,162.5550479929734,ok
111,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0123.wav,16000,9,46352,122.0550479929734,75.5,46.555047992973414,ok
112,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0149.wav,16000,9,37776,122.0550479929734,234.5,112.44495200702659,ok
113,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0215.wav,16000,9,47120,122.0550479929734,113.5,8.555047992973414,ok
114,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0100.wav,16000,9,48800,122.0550479929734,229.50000000000003,107.44495200702664,ok
115,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0243.wav,16000,9,58960,122.0550479929734,109.50000000000001,12.555047992973385,ok
116,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0010.wav,16000,9,73296,122.0550479929734,59.99999999999999,62.055047992973414,ok
117,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0260.wav,16000,9,58816,122.0550479929734,26.5,95.5550479929734,ok
118,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0147.wav,16000,9,55904,122.0550479929734,213.5,91.44495200702659,ok
119,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0183.wav,16000,9,43440,122.0550479929734,286.5,164.4449520070266,ok
120,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0059.wav,16000,9,60848,122.0550479929734,283.5,161.4449520070266,ok
121,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0095.wav,16000,9,60032,122.0550479929734,75.0,47.055047992973414,ok
122,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0164.wav,16000,9,42144,122.0550479929734,294.5,172.4449520070266,ok
123,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0279.wav,16000,9,36048,122.0550479929734,301.0,178.9449520070266,ok
124,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0182.wav,16000,9,68384,122.0550479929734,354.5,127.55504799297341,ok
125,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0266.wav,16000,9,62992,122.0550479929734,118.00000000000001,4.055047992973385,ok
126,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0033.wav,16000,9,60848,122.0550479929734,344.5,137.5550479929734,ok
127,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0206.wav,16000,9,54464,122.0550479929734,165.5,43.444952007026586,ok
128,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0106.wav,16000,9,30896,122.0550479929734,0.5,121.5550479929734,ok
129,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0017.wav,16000,9,68096,122.0550479929734,184.99999999999997,62.944952007026586,ok
130,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0246.wav,16000,9,46288,122.0550479929734,21.5,100.5550479929734,ok
131,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0062.wav,16000,9,44752,122.0550479929734,183.99999999999997,61.944952007026586,ok
132,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0031.wav,16000,9,60800,122.0550479929734,179.5,57.444952007026586,ok
133,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0269.wav,16000,9,43280,122.0550479929734,154.0,31.944952007026586,ok
134,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0218.wav,16000,9,50848,122.0550479929734,91.5,30.555047992973414,ok
135,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0198.wav,16000,9,48080,122.0550479929734,241.0,118.94495200702659,ok
136,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0116.wav,16000,9,70576,122.0550479929734,26.0,96.0550479929734,ok
137,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0127.wav,16000,9,58528,122.0550479929734,177.5,55.444952007026586,ok
138,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0236.wav,16000,9,42288,122.0550479929734,193.99999999999997,71.94495200702659,ok
139,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0061.wav,16000,9,66928,122.0550479929734,78.5,43.555047992973414,ok
140,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0178.wav,16000,9,42720,122.0550479929734,157.5,35.444952007026586,ok
141,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0086.wav,16000,9,47488,122.0550479929734,339.5,142.5550479929734,ok
142,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0081.wav,16000,9,57376,103.67827052444952,7.499999999999999,96.17827052444952,ok
143,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0209.wav,16000,9,36080,103.67827052444952,50.0,53.678270524449516,ok
144,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0092.wav,16000,9,40256,103.67827052444952,80.5,23.178270524449516,ok
145,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0233.wav,16000,9,52432,103.67827052444952,173.0,69.32172947555048,ok
146,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0043.wav,16000,9,29536,103.67827052444952,100.50000000000001,3.1782705244494878,ok
147,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0047.wav,16000,9,62016,103.67827052444952,24.5,79.17827052444952,ok
148,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0080.wav,16000,9,50832,103.67827052444952,112.5,8.821729475550484,ok
149,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0300.wav,16000,9,43872,103.67827052444952,112.0,8.321729475550484,ok
150,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0186.wav,16000,9,44464,103.67827052444952,26.5,77.17827052444952,ok
151,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0020.wav,16000,9,78048,103.67827052444952,72.5,31.178270524449516,ok
152,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0227.wav,16000,9,41712,103.67827052444952,99.0,4.678270524449516,ok
153,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0278.wav,16000,9,37504,103.6782705244495,28.0,75.6782705244495,ok
154,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0168.wav,16000,9,49536,103.67827052444952,104.0,0.3217294755504838,ok
155,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0008.wav,16000,9,81440,103.67827052444952,89.0,14.678270524449516,ok
156,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0028.wav,16000,9,75344,103.67827052444952,19.5,84.17827052444952,ok
157,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0162.wav,16000,9,61712,103.67827052444952,155.0,51.321729475550484,ok
158,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0157.wav,16000,9,50848,103.67827052444952,52.50000000000001,51.178270524449516,ok
159,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0083.wav,16000,9,56272,103.67827052444952,88.5,15.178270524449516,ok
160,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0012.wav,16000,9,75280,103.67827052444952,90.0,13.678270524449516,ok
161,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0121.wav,16000,9,51136,103.67827052444952,131.5,27.821729475550484,ok
