idx,filename,fs,n_channels,n_samples,gt_angle_deg,srp_angle_deg,abs_err_deg,status
39,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0308.wav,16000,9,47680,41.44058697629461,90.5,49.05941302370539,ok
40,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0251.wav,16000,9,61136,41.44058697629461,157.0,115.55941302370536,ok
41,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0090.wav,16000,9,60816,41.44058697629461,157.5,116.05941302370536,ok
42,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0091.wav,16000,9,58240,41.44058697629461,113.0,71.55941302370539,ok
43,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0282.wav,16000,9,39824,41.44058697629462,96.5,55.05941302370539,ok
44,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0188.wav,16000,9,71728,41.44058697629461,180.0,138.55941302370536,ok
45,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0293.wav,16000,9,47072,41.44058697629461,136.5,95.05941302370536,ok
46,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0273.wav,16000,9,49232,41.4405869762946,197.49999999999997,156.05941302370536,ok
47,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0289.wav,16000,9,47360,41.44058697629461,201.00000000000003,159.55941302370542,ok
48,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0027.wav,16000,9,84032,41.44058697629461,314.5,86.94058697629464,ok
49,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0087.wav,16000,9,62000,41.44058697629461,157.5,116.05941302370536,ok
50,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0119.wav,16000,9,59552,41.44058697629461,311.0,90.44058697629464,ok
51,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0074.wav,16000,9,70992,41.44058697629461,96.5,55.05941302370539,ok
52,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0014.wav,16000,9,84832,41.44058697629461,201.5,160.05941302370536,ok
53,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0208.wav,16000,9,76800,41.44058697629462,255.49999999999997,145.94058697629464,ok
54,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0212.wav,16000,9,41376,41.44058697629461,200.49999999999997,159.05941302370536,ok
55,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0065.wav,16000,9,60416,41.44058697629461,158.0,116.55941302370536,ok
56,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0124.wav,16000,9,52576,41.44058697629462,67.5,26.05941302370539,ok
57,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0267.wav,16000,9,59696,41.44058697629461,66.0,24.55941302370539,ok
58,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0096.wav,16000,9,38224,41.44058697629462,67.5,26.05941302370539,ok
59,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0098.wav,16000,9,63456,41.44058697629462,200.49999999999997,159.05941302370536,ok
60,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0257.wav,16000,9,68240,41.44058697629461,90.0,48.55941302370539,ok
61,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0132.wav,16000,9,43584,41.44058697629461,97.5,56.05941302370539,ok
62,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0252.wav,16000,9,61136,41.44058697629461,305.0,96.44058697629464,ok
63,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0135.wav,16000,9,47520,41.44058697629461,314.5,86.94058697629464,ok
64,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0063.wav,16000,9,69680,41.44058697629461,0.0,41.44058697629461,ok
65,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0177.wav,16000,9,46336,41.44058697629461,245.0,156.44058697629464,ok
66,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0286.wav,16000,9,43440,41.44058697629461,100.0,58.55941302370539,ok
67,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0107.wav,16000,9,36768,41.44058697629463,306.5,94.94058697629464,ok
68,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0078.wav,16000,9,32272,41.44058697629463,202.49999999999997,161.05941302370536,ok
69,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0072.wav,16000,9,61136,41.44058697629461,314.5,86.94058697629464,ok
70,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0042.wav,16000,9,57088,41.44058697629461,201.5,160.05941302370536,ok
71,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0073.wav,16000,9,65056,122.0550479929734,107.0,15.055047992973414,ok
72,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0044.wav,16000,9,41264,122.0550479929734,157.5,35.444952007026586,ok
73,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0067.wav,16000,9,47216,122.0550479929734,67.5,54.5550479929734,ok
74,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0192.wav,16000,9,41040,122.0550479929734,303.0,179.0550479929734,ok
75,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0213.wav,16000,9,42368,122.0550479929734,112.5,9.555047992973414,ok
76,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0146.wav,16000,9,55200,122.0550479929734,315.0,167.0550479929734,ok
77,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0265.wav,16000,9,59104,122.0550479929734,281.5,159.4449520070266,ok
78,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0220.wav,16000,9,52192,122.0550479929734,43.0,79.0550479929734,ok
79,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0024.wav,16000,9,74768,122.0550479929734,89.5,32.555047992973414,ok
80,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0101.wav,16000,9,55920,122.0550479929734,337.5,144.5550479929734,ok
81,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0145.wav,16000,9,35904,122.0550479929734,101.0,21.055047992973414,ok
82,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0231.wav,16000,9,33504,122.0550479929734,0.0,122.0550479929734,ok
83,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0094.wav,16000,9,59120,122.0550479929734,111.5,10.555047992973414,ok
84,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0210.wav,16000,9,38400,122.0550479929734,155.0,32.944952007026586,ok
85,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0197.wav,16000,9,47360,122.0550479929734,247.0,124.94495200702659,ok
86,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0118.wav,16000,9,58368,122.0550479929734,157.5,35.444952007026586,ok
87,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0268.wav,16000,9,74032,122.0550479929734,292.5,170.4449520070266,ok
88,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0129.wav,16000,9,64352,122.0550479929734,255.0,132.9449520070266,ok
89,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0259.wav,16000,9,59984,122.0550479929734,188.99999999999997,66.94495200702659,ok
90,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0256.wav,16000,9,62736,122.0550479929734,338.0,144.0550479929734,ok
91,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0134.wav,16000,9,49824,122.0550479929734,80.0,42.055047992973414,ok
92,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0045.wav,16000,9,37792,122.0550479929734,359.5,122.55504799297341,ok
93,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0223.wav,16000,9,60176,122.0550479929734,292.0,169.9449520070266,ok
94,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0241.wav,16000,9,47616,122.0550479929734,181.0,58.944952007026586,ok
95,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0113.wav,16000,9,53456,122.0550479929734,157.0,34.944952007026586,ok
96,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0277.wav,16000,9,67952,122.0550479929734,105.5,16.555047992973414,ok
97,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0037.wav,16000,9,67280,122.0550479929734,202.49999999999997,80.44495200702659,ok
98,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0141.wav,16000,9,58096,122.0550479929734,102.5,19.555047992973414,ok
99,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0244.wav,16000,9,62736,122.0550479929734,201.99999999999997,79.94495200702659,ok
100,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0019.wav,16000,9,74112,122.0550479929734,22.500000000000004,99.5550479929734,ok
101,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0158.wav,16000,9,61024,122.0550479929734,202.49999999999997,80.44495200702659,ok
102,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0058.wav,16000,9,59680,122.0550479929734,22.500000000000004,99.5550479929734,ok
103,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0054.wav,16000,9,71984,122.0550479929734,66.5,55.5550479929734,ok
104,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0093.wav,16000,9,66144,122.0550479929734,157.5,35.444952007026586,ok
105,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0077.wav,16000,9,34464,122.0550479929734,248.0,125.94495200702659,ok
106,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0120.wav,16000,9,48224,122.0550479929734,337.5,144.5550479929734,ok
107,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0115.wav,16000,9,58672,122.0550479929734,169.5,47.444952007026586,ok
108,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0176.wav,16000,9,80912,122.0550479929734,202.49999999999997,80.44495200702659,ok
109,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0111.wav,16000,9,35040,122.0550479929734,68.0,54.0550479929734,ok
110,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0085.wav,16000,9,44016,122.0550479929734,282.0,159.9449520070266,ok
111,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0123.wav,16000,9,46352,122.0550479929734,305.5,176.5550479929734,ok
112,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0149.wav,16000,9,37776,122.0550479929734,202.49999999999997,80.44495200702659,ok
113,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0215.wav,16000,9,47120,122.0550479929734,337.5,144.5550479929734,ok
114,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0100.wav,16000,9,48800,122.0550479929734,106.0,16.055047992973414,ok
115,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0243.wav,16000,9,58960,122.0550479929734,158.0,35.944952007026586,ok
116,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0010.wav,16000,9,73296,122.0550479929734,250.0,127.94495200702659,ok
117,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0260.wav,16000,9,58816,122.0550479929734,329.0,153.0550479929734,ok
118,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0147.wav,16000,9,55904,122.0550479929734,135.0,12.944952007026586,ok
119,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0183.wav,16000,9,43440,122.0550479929734,112.5,9.555047992973414,ok
120,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0059.wav,16000,9,60848,122.0550479929734,98.0,24.055047992973414,ok
121,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0095.wav,16000,9,60032,122.0550479929734,293.0,170.9449520070266,ok
122,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0164.wav,16000,9,42144,122.0550479929734,68.0,54.0550479929734,ok
123,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0279.wav,16000,9,36048,122.0550479929734,253.5,131.4449520070266,ok
124,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0182.wav,16000,9,68384,122.0550479929734,202.49999999999997,80.44495200702659,ok
125,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0266.wav,16000,9,62992,122.0550479929734,101.0,21.055047992973414,ok
126,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0033.wav,16000,9,60848,122.0550479929734,332.0,150.0550479929734,ok
127,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0206.wav,16000,9,54464,122.0550479929734,204.49999999999997,82.44495200702659,ok
128,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0106.wav,16000,9,30896,122.0550479929734,293.0,170.9449520070266,ok
129,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0017.wav,16000,9,68096,122.0550479929734,90.0,32.055047992973414,ok
130,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0246.wav,16000,9,46288,122.0550479929734,311.5,170.5550479929734,ok
131,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0062.wav,16000,9,44752,122.0550479929734,67.5,54.5550479929734,ok
132,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0031.wav,16000,9,60800,122.0550479929734,202.49999999999997,80.44495200702659,ok
133,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0269.wav,16000,9,43280,122.0550479929734,338.99999999999994,143.05504799297347,ok
134,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0218.wav,16000,9,50848,122.0550479929734,52.0,70.0550479929734,ok
135,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0198.wav,16000,9,48080,122.0550479929734,337.5,144.5550479929734,ok
136,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0116.wav,16000,9,70576,122.0550479929734,337.0,145.0550479929734,ok
137,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0127.wav,16000,9,58528,122.0550479929734,202.49999999999997,80.44495200702659,ok
138,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0236.wav,16000,9,42288,122.0550479929734,337.5,144.5550479929734,ok
139,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0061.wav,16000,9,66928,122.0550479929734,241.0,118.94495200702659,ok
140,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0178.wav,16000,9,42720,122.0550479929734,192.5,70.44495200702659,ok
141,test/ma_noisy_speech/UndergroundParking2/static/P0006/TEST_S_UND2_P0006_P0006W0086.wav,16000,9,47488,122.0550479929734,202.49999999999997,80.44495200702659,ok
142,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0081.wav,16000,9,57376,103.67827052444952,156.0,52.321729475550484,ok
143,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0209.wav,16000,9,36080,103.67827052444952,24.000000000000004,79.67827052444952,ok
144,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0092.wav,16000,9,40256,103.67827052444952,67.5,36.178270524449516,ok
145,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0233.wav,16000,9,52432,103.67827052444952,153.5,49.821729475550484,ok
146,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0043.wav,16000,9,29536,103.67827052444952,65.0,38.678270524449516,ok
147,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0047.wav,16000,9,62016,103.67827052444952,56.5,47.178270524449516,ok
148,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0080.wav,16000,9,50832,103.67827052444952,98.5,5.178270524449516,ok
149,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0300.wav,16000,9,43872,103.67827052444952,192.0,88.32172947555046,ok
150,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0186.wav,16000,9,44464,103.67827052444952,201.00000000000003,97.32172947555051,ok
151,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0020.wav,16000,9,78048,103.67827052444952,233.99999999999997,130.32172947555046,ok
152,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0227.wav,16000,9,41712,103.67827052444952,204.99999999999997,101.32172947555046,ok
153,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0278.wav,16000,9,37504,103.6782705244495,338.0,125.67827052444949,ok
154,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0168.wav,16000,9,49536,103.67827052444952,78.0,25.678270524449516,ok
155,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0008.wav,16000,9,81440,103.67827052444952,300.0,163.67827052444954,ok
156,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0028.wav,16000,9,75344,103.67827052444952,202.49999999999997,98.82172947555046,ok
157,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0162.wav,16000,9,61712,103.67827052444952,337.5,126.17827052444954,ok
158,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0157.wav,16000,9,50848,103.67827052444952,310.0,153.67827052444954,ok
159,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0083.wav,16000,9,56272,103.67827052444952,168.0,64.32172947555048,ok
160,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0012.wav,16000,9,75280,103.67827052444952,64.5,39.178270524449516,ok
161,test/ma_noisy_speech/BadmintonCourt2/static/P0006/TEST_S_BAD2_P0006_P0006W0121.wav,16000,9,51136,103.67827052444952,67.0,36.678270524449516,ok
