batch_idx,sample_idx,pred_angle,gt_angle,abs_error,global_idx,max_prob,entropy,prediction_variance,peak_sharpness,local_concentration,error_category
5,3,38.0,41.0,3.0,23,0.0418528392910957,4.010626792907715,5.8833553339354694e-05,1.0232481956481934,0.6356392502784729,excellent
6,0,46.0,41.0,5.0,24,0.0415908619761467,3.982192516326904,6.12880103290081e-05,1.012677550315857,0.6586284041404724,moderate
6,1,43.0,41.0,2.0,25,0.0480150878429412,3.883079051971435,6.999527977313846e-05,1.0228397846221924,0.6966976523399353,excellent
6,2,43.0,41.0,2.0,26,0.0630256310105323,3.5795493125915527,9.889606735669076e-05,1.0036014318466189,0.8023285865783691,excellent
6,3,41.0,41.0,0.0,27,0.0281429942697286,4.478727340698242,3.5164557630196214e-05,1.053912878036499,0.4678476452827453,excellent
7,0,38.0,41.0,3.0,28,0.0488857179880142,3.8551065921783447,7.08351653884165e-05,1.0369064807891846,0.7012948393821716,excellent
7,1,43.0,41.0,2.0,29,0.0544818975031375,3.711081504821778,8.282037015305832e-05,1.0344197750091553,0.7585837244987488,excellent
7,2,42.0,41.0,1.0,30,0.0555419474840164,3.693410634994507,8.52389566716738e-05,1.0037060976028442,0.765360951423645,excellent
7,3,43.0,41.0,2.0,31,0.063338354229927,3.5578067302703857,9.821970161283387e-05,1.049691677093506,0.8147702217102051,excellent
8,0,49.0,41.0,8.0,32,0.0385412834584713,4.018882751464844,5.704884461010806e-05,1.0457299947738647,0.6307097673416138,moderate
8,1,43.0,41.0,2.0,33,0.0468485131859779,3.916006565093994,6.769211904611439e-05,1.0119147300720217,0.68706214427948,excellent
8,2,43.0,41.0,2.0,34,0.040524061769247,4.07529354095459,5.636215064441785e-05,1.0146701335906982,0.6243369579315186,excellent
8,3,46.0,41.0,5.0,35,0.0574579201638698,3.664852380752563,8.797932241577655e-05,1.015608310699463,0.7793477773666382,moderate
9,0,38.0,41.0,3.0,36,0.0335478745400905,4.199467182159424,4.616611477104016e-05,1.0000660419464111,0.5511698722839355,excellent
9,1,43.0,41.0,2.0,37,0.0342230722308158,4.1692304611206055,4.92636245326139e-05,1.002870798110962,0.5769751667976379,excellent
9,2,41.0,41.0,0.0,38,0.039381805807352,4.085474967956543,5.4523497965419665e-05,1.0393425226211548,0.6100150942802429,excellent
9,3,37.0,41.0,4.0,39,0.039098672568798,4.006885528564453,5.7286211813334376e-05,1.010385513305664,0.6220860481262207,moderate
10,0,43.0,41.0,2.0,40,0.0647129565477371,3.571206569671631,9.932203829521312e-05,1.0393030643463137,0.8092895150184631,excellent
10,1,41.0,41.0,0.0,41,0.0566068664193153,3.6960504055023193,8.603032620158046e-05,1.027891993522644,0.7643081545829773,excellent
10,2,41.0,41.0,0.0,42,0.0430024564266204,3.9794068336486816,6.099279198679142e-05,1.0258783102035522,0.6375687122344971,excellent
10,3,41.0,41.0,0.0,43,0.0378893017768859,4.0945587158203125,5.350582068786025e-05,1.022747278213501,0.6025456190109253,excellent
11,0,43.0,41.0,2.0,44,0.063403382897377,3.560927391052246,9.90426487987861e-05,1.0021699666976929,0.8126689791679382,excellent
11,1,38.0,41.0,3.0,45,0.0365611165761947,4.098559856414795,5.127194162923843e-05,1.0257984399795532,0.5793250203132629,excellent
11,2,45.0,41.0,4.0,46,0.0504190623760223,3.806282997131348,7.600038952659816e-05,1.0032411813735962,0.727557897567749,moderate
11,3,43.0,41.0,2.0,47,0.050202902406454,3.809419631958008,7.50180843169801e-05,1.0297558307647705,0.7233070731163025,excellent
12,0,43.0,41.0,2.0,48,0.0597597025334835,3.626260280609131,9.204799425788224e-05,1.0251647233963013,0.7916558980941772,excellent
12,1,43.0,41.0,2.0,49,0.0552964471280574,3.689444065093994,8.431728929281235e-05,1.0495481491088867,0.7590276598930359,excellent
12,2,45.0,41.0,4.0,50,0.0535026304423809,3.7052135467529297,8.276163862319663e-05,1.0231759548187256,0.7621210813522339,moderate
12,3,43.0,41.0,2.0,51,0.0630137920379638,3.5385494232177734,0.0001011426065815,1.00201153755188,0.8152177929878235,excellent
13,0,43.0,41.0,2.0,52,0.0613044165074825,3.616856813430786,9.414510714123026e-05,1.008269190788269,0.793177604675293,excellent
13,1,46.0,41.0,5.0,53,0.0811989903450012,3.3616464138031006,0.000127056177007,1.0415050983428955,0.8664443492889404,moderate
13,2,38.0,41.0,3.0,54,0.039270207285881,4.071319580078125,5.48483403690625e-05,1.0211124420166016,0.614098310470581,excellent
13,3,43.0,41.0,2.0,55,0.0555609129369258,3.683778762817383,8.633601828478277e-05,1.013369917869568,0.7679603099822998,excellent
14,0,45.0,41.0,4.0,56,0.0520744323730468,3.768442153930664,7.78195244492963e-05,1.0311578512191772,0.7388043403625488,moderate
14,1,43.0,41.0,2.0,57,0.0560370311141014,3.708336114883423,8.371658623218536e-05,1.0585157871246338,0.759771466255188,excellent
14,2,45.0,41.0,4.0,58,0.0469029545783996,3.93039870262146,6.718141230521724e-05,1.026219606399536,0.6828371286392212,moderate
14,3,48.0,41.0,7.0,59,0.0487169027328491,3.7609658241271977,7.657474634470418e-05,1.0311321020126345,0.7425369024276733,moderate
15,0,44.0,41.0,3.0,60,0.0694514438509941,3.4984006881713867,0.0001074926258297,1.0399237871170044,0.8341358304023743,excellent
15,1,45.0,41.0,4.0,61,0.0453466735780239,3.913517951965332,6.691789167234674e-05,1.025180459022522,0.6865441203117371,moderate
15,2,45.0,41.0,4.0,62,0.0617817975580692,3.612351417541504,9.381156269228086e-05,1.0184780359268188,0.7961468696594238,moderate
15,3,45.0,41.0,4.0,63,0.0497225746512413,3.831589698791504,7.346346683334559e-05,1.0320560932159424,0.7157707214355469,moderate
16,0,41.0,41.0,0.0,64,0.0558833293616771,3.662386894226074,8.810673170955852e-05,1.0000017881393433,0.7765771150588989,excellent
16,1,41.0,41.0,0.0,65,0.0442795194685459,3.958725452423096,6.409092748071998e-05,1.0059473514556885,0.6593309640884399,excellent
16,2,43.0,41.0,2.0,66,0.043889295309782,3.939833641052246,6.440295692300424e-05,1.031946897506714,0.6692114472389221,excellent
16,3,48.0,41.0,7.0,67,0.0357468910515308,4.116888046264648,5.17250518896617e-05,1.0059722661972046,0.5956941843032837,moderate
17,0,41.0,41.0,0.0,68,0.0370871201157569,4.167891502380371,5.069503458798863e-05,1.0425190925598145,0.5869238972663879,excellent
17,1,46.0,41.0,5.0,69,0.0530523620545864,3.715880870819092,8.121180871967226e-05,1.0342382192611694,0.7594595551490784,moderate
17,2,45.0,41.0,4.0,70,0.049095906317234,3.8243987560272217,7.384098717011511e-05,1.0086703300476074,0.7172651886940002,moderate
17,3,183.0,180.0,3.0,71,0.0810305476188659,3.451653480529785,0.0001199337784782,1.020602464675903,0.8398905992507935,excellent
18,0,190.0,180.0,10.0,72,0.0418552830815315,3.9208638668060303,6.731902249157429e-05,1.0026378631591797,0.7018364071846008,moderate
18,1,190.0,180.0,10.0,73,0.0437411367893219,3.9807071685791016,6.532592669827864e-05,1.0323803424835205,0.6874139308929443,moderate
18,2,188.0,180.0,8.0,74,0.0496429465711116,3.687809467315674,8.363962115254253e-05,1.00961172580719,0.7748285531997681,moderate
18,3,193.0,180.0,13.0,75,0.0447640791535377,3.8006961345672607,7.447951065842062e-05,1.0028371810913086,0.7177627086639404,bad
19,0,185.0,180.0,5.0,76,0.0499872751533985,3.727102756500244,7.9368292063009e-05,1.0399911403656006,0.7289644479751587,moderate
19,1,183.0,180.0,3.0,77,0.0831135511398315,3.4052038192749023,0.0001249144261237,1.012316346168518,0.8525259494781494,excellent
19,2,196.0,180.0,16.0,78,0.0520742572844028,3.846381187438965,7.510240538977087e-05,1.0311821699142456,0.6968393325805664,bad
19,3,186.0,180.0,6.0,79,0.0651991963386535,3.547412395477295,0.0001002231001621,1.0471038818359375,0.8172486424446106,moderate
20,0,183.0,180.0,3.0,80,0.0844784677028656,3.394979476928711,0.0001258969277841,1.0241059064865112,0.8545032143592834,excellent
20,1,183.0,180.0,3.0,81,0.0658953189849853,3.6264591217041016,9.58014206844382e-05,1.0252772569656372,0.7878563404083252,excellent
20,2,182.0,180.0,2.0,82,0.0776187106966972,3.465629816055298,0.0001168109665741,1.01117205619812,0.8393397331237793,excellent
20,3,183.0,180.0,3.0,83,0.0896412953734397,3.376410007476806,0.0001308575447183,1.019827365875244,0.8568962812423706,excellent
21,0,194.0,180.0,14.0,84,0.043082769960165,4.04881477355957,6.064496483304538e-05,1.0428887605667114,0.6431421041488647,bad
21,1,185.0,180.0,5.0,85,0.0679728537797927,3.548785924911499,0.0001035135792335,1.0074472427368164,0.8157002329826355,moderate
21,2,190.0,180.0,10.0,86,0.0400202497839927,4.141421318054199,5.68291507079266e-05,1.005552053451538,0.6388857960700989,moderate
21,3,187.0,180.0,7.0,87,0.0441348403692245,3.829465389251709,7.189966709120199e-05,1.0032953023910522,0.7161222696304321,moderate
22,0,185.0,180.0,5.0,88,0.0402091071009635,4.173501014709473,5.411448728409596e-05,1.0759965181350708,0.609205424785614,moderate
22,1,182.0,180.0,2.0,89,0.0679223611950874,3.5696117877960205,0.0001017686736304,1.0138320922851562,0.810463547706604,excellent
22,2,182.0,180.0,2.0,90,0.057937316596508,3.7552103996276855,8.225905185099691e-05,1.0372754335403442,0.7409895658493042,excellent
22,3,185.0,180.0,5.0,91,0.0619381815195083,3.637473344802856,9.337459778180346e-05,1.025492787361145,0.7877342700958252,moderate
23,0,184.0,180.0,4.0,92,0.05095100030303,3.776924133300781,7.703463052166626e-05,1.0174760818481443,0.7215551733970642,moderate
23,1,183.0,180.0,3.0,93,0.0662162750959396,3.610817909240722,9.802727436181158e-05,1.0292528867721558,0.7894159555435181,excellent
23,2,185.0,180.0,5.0,94,0.0627917572855949,3.6285479068756104,9.49283130466938e-05,1.025277614593506,0.7918676137924194,moderate
23,3,185.0,180.0,5.0,95,0.0535240098834037,3.843158483505249,7.663005089852959e-05,1.0500426292419434,0.7212244272232056,moderate
24,0,190.0,180.0,10.0,96,0.0399498753249645,3.9010496139526367,6.495943671325222e-05,1.0451065301895142,0.6874620914459229,moderate
24,1,196.0,180.0,16.0,97,0.079882301390171,3.4202709197998047,0.0001196946468553,1.0716625452041626,0.8404614925384521,bad
24,2,195.0,180.0,15.0,98,0.0530200377106666,3.864017963409424,7.527128036599606e-05,1.0041292905807495,0.7169414758682251,bad
24,3,195.0,180.0,15.0,99,0.0482137575745582,4.08821964263916,6.330380711006e-05,1.0400282144546509,0.6586301326751709,bad
25,0,183.0,180.0,3.0,100,0.0456019267439842,4.069586753845215,5.983145456411876e-05,1.034793734550476,0.6387786269187927,excellent
25,1,183.0,180.0,3.0,101,0.0421046465635299,4.126039505004883,5.437338768388145e-05,1.055489182472229,0.6067620515823364,excellent
25,2,183.0,180.0,3.0,102,0.036675713956356,4.337218284606934,4.483755401452072e-05,1.0480124950408936,0.544023334980011,excellent
25,3,184.0,180.0,4.0,103,0.0689485073089599,3.5398874282836914,0.0001050231730914,1.0115139484405518,0.8186658024787903,moderate
26,0,181.0,180.0,1.0,104,0.0302803963422775,4.465601921081543,3.7618599890265614e-05,1.0408787727355957,0.4872762560844421,excellent
26,1,183.0,180.0,3.0,105,0.0650053694844245,3.720465421676636,8.919923129724339e-05,1.0213007926940918,0.7571237087249756,excellent
26,2,183.0,180.0,3.0,106,0.0892845392227172,3.3317627906799316,0.0001357402652502,1.012044072151184,0.8704451322555542,excellent
26,3,185.0,180.0,5.0,107,0.0571204759180545,3.7762880325317383,8.322134817717597e-05,1.00067400932312,0.7434234619140625,moderate
27,0,183.0,180.0,3.0,108,0.0713832452893257,3.563290596008301,0.0001043019510689,1.032052516937256,0.8090988397598267,excellent
27,1,185.0,180.0,5.0,109,0.0641267672181129,3.632634162902832,9.491280798101798e-05,1.0262326002120972,0.7870631217956543,moderate
27,2,185.0,180.0,5.0,110,0.0389143377542495,4.109213352203369,5.614438850898296e-05,1.0513713359832764,0.6101914644241333,moderate
27,3,183.0,180.0,3.0,111,0.0674438178539276,3.639358758926392,9.590062109054998e-05,1.023943305015564,0.7832173109054565,excellent
28,0,193.0,180.0,13.0,112,0.0432328321039676,3.9700489044189458,6.559872417710721e-05,1.0168558359146118,0.6755203008651733,bad
28,1,193.0,180.0,13.0,113,0.0511387027800083,3.7820169925689697,7.914888556115329e-05,1.0202995538711548,0.7435669302940369,bad
28,2,190.0,180.0,10.0,114,0.048072725534439,3.777435064315796,7.575439667562023e-05,1.0601869821548462,0.741313636302948,moderate
28,3,185.0,180.0,5.0,115,0.0535728223621845,3.8283066749572754,7.782234024489298e-05,1.0258079767227173,0.7260985374450684,moderate
29,0,182.0,180.0,2.0,116,0.0671153962612152,3.585796356201172,0.000100124059827,1.018207550048828,0.8057050108909607,excellent
29,1,185.0,180.0,5.0,117,0.0473294928669929,3.953202247619629,6.771184416720644e-05,1.0085898637771606,0.6811599731445312,moderate
29,2,185.0,180.0,5.0,118,0.0521379932761192,3.8078055381774902,7.753560203127563e-05,1.0323609113693235,0.7278775572776794,moderate
29,3,194.0,180.0,14.0,119,0.0621329471468925,3.6362545490264897,9.250282164430246e-05,1.0241137742996216,0.785173237323761,bad
30,0,183.0,180.0,3.0,120,0.0657489821314811,3.643088579177856,9.51124238781631e-05,1.0369088649749756,0.780457079410553,excellent
30,1,185.0,180.0,5.0,121,0.0455691926181316,3.966228008270264,6.607134127989411e-05,1.0101580619812012,0.6761902570724487,moderate
30,2,185.0,180.0,5.0,122,0.0693841129541397,3.550426483154297,0.0001038747359416,1.0533297061920166,0.8160994052886963,moderate
30,3,196.0,180.0,16.0,123,0.0512833409011364,3.8470520973205566,7.450210978277028e-05,1.0154606103897097,0.6958038806915283,bad
31,0,193.0,180.0,13.0,124,0.0508249327540397,3.7499845027923584,7.985842239577323e-05,1.010925054550171,0.7472670674324036,bad
31,1,185.0,180.0,5.0,125,0.0533109046518802,3.791630983352661,7.864601502660662e-05,1.02281391620636,0.7337201833724976,moderate
31,2,190.0,180.0,10.0,126,0.0353934131562709,4.2113189697265625,5.0618873501662165e-05,1.0267592668533323,0.5993083715438843,moderate
31,3,183.0,180.0,3.0,127,0.0548748336732387,3.818684101104736,7.90042249718681e-05,1.0026978254318235,0.7228246331214905,excellent
32,0,196.0,180.0,16.0,128,0.051193032413721,3.866990089416504,7.368360093096271e-05,1.067302703857422,0.6871665716171265,bad
32,1,185.0,180.0,5.0,129,0.0508743822574615,3.767997264862061,7.758405990898609e-05,1.035443902015686,0.7290651202201843,moderate
32,2,185.0,180.0,5.0,130,0.0498837418854236,3.891435861587525,7.186112634371966e-05,1.0036429166793823,0.70151686668396,moderate
32,3,186.0,180.0,6.0,131,0.0587637163698673,3.671577692031861,8.968824840849265e-05,1.0317283868789673,0.77904212474823,moderate
33,0,185.0,180.0,5.0,132,0.0465212203562259,3.8908941745758057,6.988959648879245e-05,1.0029051303863523,0.6915736198425293,moderate
33,1,186.0,180.0,6.0,133,0.0401538088917732,4.045077800750732,5.9281024732626975e-05,1.036252498626709,0.6417214870452881,moderate
33,2,184.0,180.0,4.0,134,0.058905228972435,3.673464775085449,8.963914297055453e-05,1.0066312551498413,0.7773491144180298,moderate
33,3,186.0,180.0,6.0,135,0.0538806244730949,3.7828874588012695,8.004876872291788e-05,1.0211389064788818,0.7417006492614746,moderate
34,0,197.0,195.0,2.0,136,0.0905826464295387,3.5388541221618652,0.000115399248898,1.149558186531067,0.8113701939582825,excellent
34,1,199.0,195.0,4.0,137,0.0460658855736255,4.1258697509765625,5.982459697406739e-05,1.0048719644546509,0.6450755596160889,moderate
34,2,197.0,195.0,2.0,138,0.0698048919439315,3.804649353027344,8.555261592846364e-05,1.1341768503189087,0.7380657196044922,excellent
34,3,196.0,195.0,1.0,139,0.0831251889467239,3.534451961517334,0.0001125452836276,1.065635323524475,0.8126164078712463,excellent
35,0,197.0,195.0,2.0,140,0.0343505814671516,4.561678409576416,3.768710303120315e-05,1.030584692955017,0.5136960744857788,excellent
35,1,196.0,195.0,1.0,141,0.0634784698486328,3.771261215209961,8.599431748734787e-05,1.0628710985183716,0.7533332705497742,excellent
35,2,197.0,195.0,2.0,142,0.0866336971521377,3.5256619453430176,0.0001148126684711,1.108952522277832,0.8174852132797241,excellent
35,3,197.0,195.0,2.0,143,0.105335496366024,3.274970531463623,0.0001510890870122,1.0554364919662476,0.873191773891449,excellent
36,0,197.0,195.0,2.0,144,0.0830311626195907,3.4735751152038574,0.0001181392362923,1.0734405517578125,0.8341844081878662,excellent
36,1,197.0,195.0,2.0,145,0.0752464011311531,3.701531171798706,9.473996033193544e-05,1.1498559713363647,0.7699153423309326,excellent
36,2,197.0,195.0,2.0,146,0.1115728840231895,3.2008581161499023,0.0001623786665732,1.08391535282135,0.8903905153274536,excellent
36,3,197.0,195.0,2.0,147,0.1163969859480857,3.157860517501831,0.0001700957218417,1.0922887325286863,0.8978167772293091,excellent
37,0,196.0,195.0,1.0,148,0.0667100772261619,3.7407360076904297,8.978053665487096e-05,1.0638781785964966,0.7623422741889954,excellent
37,1,197.0,195.0,2.0,149,0.0732565969228744,3.651063919067383,9.679658251116052e-05,1.0522191524505615,0.7763079404830933,excellent
37,2,197.0,195.0,2.0,150,0.0982273817062377,3.4012904167175293,0.0001315605768468,1.106096625328064,0.8433852791786194,excellent
37,3,197.0,195.0,2.0,151,0.123223178088665,3.130849123001098,0.0001767568755894,1.1060746908187866,0.9011528491973876,excellent
38,0,196.0,195.0,1.0,152,0.0803275182843208,3.475039005279541,0.0001167587834061,1.002575159072876,0.8332232236862183,excellent
38,1,197.0,195.0,2.0,153,0.0718748793005943,3.748034954071045,9.055573173100127e-05,1.13537335395813,0.7611604332923889,excellent
38,2,197.0,195.0,2.0,154,0.0856285616755485,3.5446290969848633,0.000112378547783,1.0859802961349487,0.8085848689079285,excellent
38,3,197.0,195.0,2.0,155,0.1144797876477241,3.1570491790771484,0.000168965983903,1.0693562030792236,0.8997485637664795,excellent
39,0,197.0,195.0,2.0,156,0.1036567762494087,3.301868438720703,0.0001452400465495,1.1055690050125122,0.8702716827392578,excellent
39,1,197.0,195.0,2.0,157,0.1320422887802124,3.0658748149871826,0.0001887209946289,1.141767978668213,0.9130396842956544,excellent
39,2,197.0,195.0,2.0,158,0.0894320234656333,3.468067169189453,0.000121066266729,1.1019710302352903,0.8304386734962463,excellent
39,3,197.0,195.0,2.0,159,0.0960093438625335,3.415229320526123,0.0001297646376769,1.1134305000305176,0.8425711989402771,excellent
40,0,196.0,195.0,1.0,160,0.056916382163763,4.072631359100342,6.60068544675596e-05,1.155140042304993,0.669066309928894,excellent
40,1,196.0,195.0,1.0,161,0.048776239156723,4.000321388244629,6.842434231657535e-05,1.021393060684204,0.6894409656524658,excellent
40,2,197.0,195.0,2.0,162,0.1117614284157753,3.2309927940368652,0.0001585524150868,1.0915077924728394,0.8827142715454102,excellent
40,3,197.0,195.0,2.0,163,0.0994229987263679,3.310628890991211,0.0001430635602446,1.0761373043060305,0.8703993558883667,excellent
41,0,196.0,195.0,1.0,164,0.0774232447147369,3.501891613006592,0.0001131352473748,1.0014026165008545,0.8258125185966492,excellent
41,1,197.0,195.0,2.0,165,0.0710463896393776,3.8310656547546382,8.601602166891098e-05,1.1371012926101685,0.740373969078064,excellent
41,2,197.0,195.0,2.0,166,0.0992949604988098,3.437134265899658,0.0001290451909881,1.1425765752792358,0.8394015431404114,excellent
41,3,197.0,195.0,2.0,167,0.1090082079172134,3.2380335330963135,0.0001561135140946,1.084633708000183,0.8832446336746216,excellent
42,0,197.0,195.0,2.0,168,0.1090357527136802,3.239898204803467,0.0001552335888845,1.0981308221817017,0.8835024833679199,excellent
42,1,197.0,195.0,2.0,169,0.0704084187746048,3.7964115142822266,8.619394066045061e-05,1.1743518114089966,0.7430157661437988,excellent
42,2,197.0,195.0,2.0,170,0.064744621515274,3.936867713928222,7.620667020091787e-05,1.179231882095337,0.7067371606826782,excellent
42,3,197.0,195.0,2.0,171,0.085055686533451,3.5737645626068115,0.0001101351299439,1.1158578395843506,0.8020470142364502,excellent
43,0,197.0,195.0,2.0,172,0.0622608177363872,3.832489013671875,8.202384924516082e-05,1.058556079864502,0.7321035861968994,excellent
43,1,197.0,195.0,2.0,173,0.0969660729169845,3.426177978515625,0.0001286695041926,1.1431313753128052,0.841677188873291,excellent
43,2,197.0,195.0,2.0,174,0.1350720375776291,3.020535469055176,0.0001978488726308,1.1118319034576416,0.9181315898895264,excellent
43,3,196.0,195.0,1.0,175,0.0713174268603324,3.638664722442627,0.0001004376608761,1.0113754272460938,0.7863233089447021,excellent
44,0,197.0,195.0,2.0,176,0.0683133453130722,3.72684097290039,9.147346281679349e-05,1.0239989757537842,0.7613936066627502,excellent
44,1,197.0,195.0,2.0,177,0.0775191262364387,3.6719913482666016,9.723159746499732e-05,1.1472824811935425,0.779375433921814,excellent
44,2,197.0,195.0,2.0,178,0.0763064473867416,3.6901540756225586,9.675934416009112e-05,1.11469829082489,0.7735185623168945,excellent
44,3,197.0,195.0,2.0,179,0.0715653151273727,3.6786513328552246,9.470745135331526e-05,1.1011468172073364,0.7774345874786377,excellent
45,0,190.0,195.0,5.0,180,0.0395684279501438,4.0835041999816895,5.4588606872130185e-05,1.0510743856430054,0.6113109588623047,moderate
45,1,197.0,195.0,2.0,181,0.0549181513488292,4.033492565155029,6.743622361682355e-05,1.0939512252807615,0.6747335195541382,excellent
45,2,197.0,195.0,2.0,182,0.1027999371290206,3.2999267578125,0.0001460398198105,1.0889935493469238,0.8696039319038391,excellent
45,3,196.0,195.0,1.0,183,0.0658837035298347,3.8217079639434814,8.367865666514263e-05,1.097508430480957,0.7390477657318115,excellent
46,0,197.0,195.0,2.0,184,0.1103576272726059,3.26582670211792,0.0001528882712591,1.112966775894165,0.8750566244125366,excellent
46,1,197.0,195.0,2.0,185,0.0803900212049484,3.64680290222168,0.0001017794638755,1.1438007354736328,0.7859328985214233,excellent
46,2,197.0,195.0,2.0,186,0.0835689753293991,3.5670385360717773,0.0001085819749278,1.1311017274856567,0.8046185970306396,excellent
46,3,197.0,195.0,2.0,187,0.0924150943756103,3.526370048522949,0.0001174074714072,1.148428201675415,0.8146854639053345,excellent
47,0,197.0,195.0,2.0,188,0.1324503570795059,3.0274994373321533,0.0001952151214936,1.1237958669662476,0.9198285937309264,excellent
47,1,197.0,195.0,2.0,189,0.0872758328914642,3.4333367347717285,0.0001241322606801,1.0564225912094116,0.8415573835372925,excellent
47,2,196.0,195.0,1.0,190,0.0762250497937202,3.6196815967559814,0.0001031537321978,1.0632086992263794,0.7962892651557922,excellent
47,3,196.0,195.0,1.0,191,0.0684248656034469,3.8227546215057377,8.497997623635456e-05,1.1210732460021973,0.740985631942749,excellent
48,0,197.0,195.0,2.0,192,0.0981657654047012,3.394617795944214,0.0001323841424891,1.116109013557434,0.8472555875778198,excellent
48,1,197.0,195.0,2.0,193,0.0905691087245941,3.4185070991516113,0.0001261524157598,1.0760667324066162,0.8457499742507935,excellent
48,2,197.0,195.0,2.0,194,0.0967336893081665,3.337143898010254,0.0001383333583362,1.051278591156006,0.8625344038009644,excellent
48,3,197.0,195.0,2.0,195,0.1102649942040443,3.232844829559326,0.0001564660051371,1.112218737602234,0.88507080078125,excellent
49,0,197.0,195.0,2.0,196,0.0957287326455116,3.399481296539306,0.0001309179206145,1.0825570821762085,0.8465931415557861,excellent
49,1,196.0,195.0,1.0,197,0.0621111020445823,3.859872817993164,8.077389793470502e-05,1.0565845966339111,0.7316491603851318,excellent
49,2,197.0,195.0,2.0,198,0.1133789345622062,3.204313039779663,0.000160888332175,1.1160293817520142,0.8908629417419434,excellent
49,3,196.0,195.0,1.0,199,0.097359225153923,3.2873077392578125,0.0001442330976715,1.0114943981170654,0.8772825002670288,excellent
50,0,197.0,195.0,2.0,200,0.1053923591971397,3.2564597129821777,0.0001516950578661,1.0572857856750488,0.8801614046096802,excellent
50,1,196.0,195.0,1.0,201,0.0792172700166702,3.52718734741211,0.0001103546237573,1.036626935005188,0.8171794414520264,excellent
50,2,197.0,195.0,2.0,202,0.0873378366231918,3.528639316558838,0.0001151903197751,1.0958725214004517,0.8145328164100647,excellent
50,3,197.0,195.0,2.0,203,0.0844165980815887,3.6356139183044434,0.0001049790007527,1.1481937170028689,0.7907367944717407,excellent
51,0,197.0,195.0,2.0,204,0.0704275518655777,3.816891670227051,8.511729538440704e-05,1.1270017623901367,0.7377891540527344,excellent
51,1,197.0,195.0,2.0,205,0.0797158926725387,3.64703369140625,0.0001012648936011,1.1238734722137451,0.7837530374526978,excellent
