batch_idx,sample_idx,pred_angle,gt_angle,abs_error,global_idx,max_prob,entropy,prediction_variance,peak_sharpness,local_concentration,error_category
25,0,182.0,180.0,2.0,100,0.0508004017174243,3.968632698059082,6.60054647596553e-05,1.0617387294769287,0.670941948890686,excellent
25,1,183.0,180.0,3.0,101,0.0428758673369884,4.081106185913086,5.765706009697169e-05,1.0433061122894287,0.6208685636520386,excellent
25,2,183.0,180.0,3.0,102,0.0423362329602241,4.221717357635498,5.038543531554751e-05,1.0956627130508425,0.5791317224502563,excellent
25,3,183.0,180.0,3.0,103,0.0821650698781013,3.3993163108825684,0.0001250189234269,1.0022861957550049,0.8551392555236816,excellent
26,0,181.0,180.0,1.0,104,0.0425935611128807,4.187717914581299,5.15818246640265e-05,1.0687241554260254,0.5882977247238159,excellent
26,1,183.0,180.0,3.0,105,0.0698497667908668,3.652012825012207,9.742633119458333e-05,1.0012322664260864,0.7792280912399292,excellent
26,2,182.0,180.0,2.0,106,0.0941763892769813,3.2763304710388184,0.0001435446902178,1.0235648155212402,0.8830661177635193,excellent
26,3,183.0,180.0,3.0,107,0.0657165497541427,3.7088816165924072,9.080347081180662e-05,1.0309137105941772,0.760368287563324,excellent
27,0,183.0,180.0,3.0,108,0.0791293159127235,3.46769118309021,0.0001168606831924,1.009177565574646,0.8359951376914978,excellent
27,1,183.0,180.0,3.0,109,0.0773970633745193,3.492372751235962,0.0001142113032983,1.0263129472732544,0.8267741203308105,excellent
27,2,183.0,180.0,3.0,110,0.0511211417615413,4.005910873413086,6.432144436985254e-05,1.0632086992263794,0.6557731628417969,excellent
27,3,182.0,180.0,2.0,111,0.0758424922823906,3.511441707611084,0.0001104607290471,1.0427407026290894,0.8236790299415588,excellent
28,0,183.0,180.0,3.0,112,0.0508040077984333,3.9208078384399414,7.16101421858184e-05,1.011204719543457,0.6876449584960938,excellent
28,1,183.0,180.0,3.0,113,0.0664214789867401,3.683714866638184,9.359934483654796e-05,1.0037345886230469,0.7691266536712646,excellent
28,2,183.0,180.0,3.0,114,0.0670329630374908,3.6520588397979736,9.40908576012589e-05,1.0226678848266602,0.7773219347000122,excellent
28,3,183.0,180.0,3.0,115,0.0626430362462997,3.7310030460357666,8.818157220957801e-05,1.00778329372406,0.7519387006759644,excellent
29,0,182.0,180.0,2.0,116,0.0815345868468284,3.419340133666992,0.0001214714502566,1.0530214309692385,0.8513269424438477,excellent
29,1,183.0,180.0,3.0,117,0.0581417046487331,3.8543143272399902,7.668964826734737e-05,1.046595811843872,0.7104372978210449,excellent
29,2,185.0,180.0,5.0,118,0.0593145154416561,3.716514587402344,8.784082456259057e-05,1.0079526901245115,0.7617255449295044,moderate
29,3,185.0,180.0,5.0,119,0.0651725977659225,3.609931707382202,9.722022514324637e-05,1.0492533445358276,0.7954943180084229,moderate
30,0,183.0,180.0,3.0,120,0.0756312534213066,3.533982276916504,0.0001091036829166,1.0120502710342407,0.8137510418891907,excellent
30,1,183.0,180.0,3.0,121,0.0558805428445339,3.859438896179199,7.637863018317148e-05,1.0205365419387815,0.7092323899269104,excellent
30,2,185.0,180.0,5.0,122,0.0766550227999687,3.4412312507629395,0.0001193948337459,1.000327229499817,0.8443238735198975,moderate
30,3,185.0,180.0,5.0,123,0.0510134734213352,3.851755380630493,7.411648402921855e-05,1.030148148536682,0.7127233743667603,moderate
31,0,185.0,180.0,5.0,124,0.0652280151844024,3.620659351348877,9.727515862323344e-05,1.0182316303253174,0.7923824787139893,moderate
31,1,185.0,180.0,5.0,125,0.0626147091388702,3.6833105087280273,9.028489876072854e-05,1.0465164184570312,0.7698721289634705,moderate
31,2,183.0,180.0,3.0,126,0.0429046377539634,4.129295825958252,5.5272412282647565e-05,1.0540918111801147,0.6084234714508057,excellent
31,3,183.0,180.0,3.0,127,0.0569616593420505,3.868849515914917,7.608393934788182e-05,1.0124599933624268,0.7082378268241882,excellent
32,0,185.0,180.0,5.0,128,0.0486360564827919,3.927300930023194,6.948257214389741e-05,1.0159506797790527,0.6916153430938721,moderate
32,1,182.0,180.0,2.0,129,0.0752588585019111,3.5412392616271973,0.0001086117699742,1.0081522464752195,0.811768651008606,excellent
32,2,183.0,180.0,3.0,130,0.061273381114006,3.7868027687072754,8.15277817309834e-05,1.0746376514434814,0.7340350151062012,excellent
32,3,183.0,180.0,3.0,131,0.0791034251451492,3.4988510608673096,0.0001134636331698,1.041982889175415,0.8248977661132812,excellent
33,0,183.0,180.0,3.0,132,0.0621964260935783,3.773211479187012,8.424879342783242e-05,1.043990135192871,0.7387062311172485,excellent
33,1,182.0,180.0,2.0,133,0.0583398267626762,3.852890729904175,7.605888094985858e-05,1.062508463859558,0.7095030546188354,excellent
33,2,182.0,180.0,2.0,134,0.077720008790493,3.4557275772094727,0.0001172163611045,1.0188281536102295,0.840774416923523,excellent
33,3,183.0,180.0,3.0,135,0.0732325538992881,3.590865135192871,0.0001029451159411,1.0298792123794556,0.7977741956710815,excellent
34,0,197.0,195.0,2.0,136,0.0912303701043129,3.5389485359191895,0.0001159330568043,1.1663438081741333,0.8112485408782959,excellent
34,1,197.0,195.0,2.0,137,0.0766852125525474,3.5821456909179688,0.0001043233496602,1.065100073814392,0.7999452352523804,excellent
34,2,197.0,195.0,2.0,138,0.0723962485790252,3.751683473587036,9.00605518836528e-05,1.139238715171814,0.754684567451477,excellent
34,3,196.0,195.0,1.0,139,0.0851603895425796,3.5188064575195312,0.0001138909137807,1.0771530866622925,0.8164281249046326,excellent
35,0,196.0,195.0,1.0,140,0.056110069155693,3.92125940322876,7.509577699238434e-05,1.0370962619781494,0.7117403745651245,excellent
35,1,197.0,195.0,2.0,141,0.0567087568342685,3.900767326354981,7.455323066096753e-05,1.0843573808670044,0.7141056060791016,excellent
35,2,197.0,195.0,2.0,142,0.0847770124673843,3.5283164978027344,0.0001140695967478,1.078410029411316,0.8161319494247437,excellent
35,3,197.0,195.0,2.0,143,0.1027262732386589,3.304758071899414,0.000145204772707,1.096496820449829,0.8684775829315186,excellent
36,0,196.0,195.0,1.0,144,0.0756739303469657,3.475236415863037,0.0001144522539107,1.0143390893936155,0.8355756402015686,excellent
36,1,197.0,195.0,2.0,145,0.070936806499958,3.741364002227783,8.985077147372067e-05,1.1280375719070437,0.757897138595581,excellent
36,2,197.0,195.0,2.0,146,0.1121613457798957,3.192809581756592,0.0001633438660064,1.075674295425415,0.8922622203826904,excellent
36,3,197.0,195.0,2.0,147,0.1137356683611869,3.163079261779785,0.0001676793472142,1.067695379257202,0.8982739448547363,excellent
37,0,196.0,195.0,1.0,148,0.0709574297070503,3.758347988128662,8.994118252303451e-05,1.110779881477356,0.7561295032501221,excellent
37,1,196.0,195.0,1.0,149,0.0697899684309959,3.686654090881348,9.259970101993532e-05,1.0538225173950195,0.7656255960464478,excellent
37,2,197.0,195.0,2.0,150,0.0871017724275589,3.479205369949341,0.0001182600317406,1.0863622426986694,0.8281702399253845,excellent
37,3,197.0,195.0,2.0,151,0.1257189959287643,3.116711139678955,0.0001798286830307,1.1089954376220703,0.9032374620437622,excellent
38,0,196.0,195.0,1.0,152,0.0820228606462478,3.509556770324707,0.000113973779662,1.0386333465576172,0.8209018111228943,excellent
38,1,197.0,195.0,2.0,153,0.0782898142933845,3.69267463684082,9.75613875198178e-05,1.152848720550537,0.7745267152786255,excellent
38,2,197.0,195.0,2.0,154,0.0798458084464073,3.5713860988616943,0.0001071164879249,1.074567437171936,0.8026782274246216,excellent
38,3,196.0,195.0,1.0,155,0.1094252541661262,3.1727101802825928,0.0001646305172471,1.0144410133361816,0.898209810256958,excellent
39,0,197.0,195.0,2.0,156,0.1084405407309532,3.2368721961975098,0.0001548826112411,1.1018620729446411,0.8850314021110535,excellent
39,1,197.0,195.0,2.0,157,0.132234513759613,3.069188117980957,0.0001884717057691,1.1427772045135498,0.9121864438056946,excellent
39,2,197.0,195.0,2.0,158,0.0944030731916427,3.419504165649414,0.0001281919830944,1.096480131149292,0.8417783975601196,excellent
39,3,197.0,195.0,2.0,159,0.0909008979797363,3.438692092895508,0.0001248715998372,1.069975733757019,0.8374530673027039,excellent
40,0,197.0,195.0,2.0,160,0.0664261430501937,3.9150705337524414,7.827097579138353e-05,1.1534264087677002,0.715142548084259,excellent
40,1,197.0,195.0,2.0,161,0.0741480737924575,3.613645553588867,0.0001010957712423,1.054391384124756,0.7964044213294983,excellent
40,2,197.0,195.0,2.0,162,0.1007701233029365,3.281554698944092,0.0001472767617087,1.0266669988632202,0.8742195963859558,excellent
40,3,197.0,195.0,2.0,163,0.1098360642790794,3.1899733543395996,0.0001619251997908,1.0612735748291016,0.8947659730911255,excellent
41,0,196.0,195.0,1.0,164,0.08362877368927,3.490264415740967,0.0001164206114481,1.0529820919036863,0.8287329077720642,excellent
41,1,197.0,195.0,2.0,165,0.0690947398543357,3.8364615440368657,8.452898327959701e-05,1.1485073566436768,0.736703634262085,excellent
41,2,197.0,195.0,2.0,166,0.0990514084696769,3.4392309188842773,0.0001288505009142,1.141847014427185,0.8386015892028809,excellent
41,3,197.0,195.0,2.0,167,0.1089157685637474,3.2402563095092773,0.0001558152871439,1.0733609199523926,0.8823641538619995,excellent
42,0,197.0,195.0,2.0,168,0.1121003702282905,3.2089781761169434,0.0001601215626578,1.1186158657073977,0.8896861672401428,excellent
42,1,197.0,195.0,2.0,169,0.0720378085970878,3.748918056488037,9.034126560436562e-05,1.1502028703689575,0.7572634220123291,excellent
42,2,197.0,195.0,2.0,170,0.0655531734228134,3.943432569503784,7.628921594005078e-05,1.1843185424804688,0.7053530216217041,excellent
42,3,197.0,195.0,2.0,171,0.0814897343516349,3.5879478454589844,0.0001070350554073,1.1040523052215576,0.7987357378005981,excellent
43,0,196.0,195.0,1.0,172,0.0788019225001335,3.503790855407715,0.0001127381910919,1.0210411548614502,0.8247353434562683,excellent
43,1,197.0,195.0,2.0,173,0.0945713222026825,3.4523825645446777,0.0001253801601706,1.125656247138977,0.8345683217048645,excellent
43,2,197.0,195.0,2.0,174,0.1296699047088623,3.0722475051879883,0.0001872201246442,1.1236923933029177,0.9117704629898072,excellent
43,3,196.0,195.0,1.0,175,0.0746604278683662,3.554879665374756,0.0001073040402843,1.0537352561950684,0.8114141225814819,excellent
44,0,197.0,195.0,2.0,176,0.0862906649708747,3.4688832759857178,0.0001190795228467,1.0853315591812134,0.8332443237304688,excellent
44,1,196.0,195.0,1.0,177,0.0730319619178772,3.719781875610352,9.236152982339264e-05,1.141287922859192,0.766968846321106,excellent
44,2,196.0,195.0,1.0,178,0.0690542086958885,3.729355812072754,9.156438318314032e-05,1.0688560009002686,0.7656823396682739,excellent
44,3,197.0,195.0,2.0,179,0.0761338099837303,3.658597469329834,9.864314779406412e-05,1.1184360980987549,0.7829186916351318,excellent
45,0,190.0,195.0,5.0,180,0.0388508476316928,4.100043296813965,5.4002484830562025e-05,1.039870023727417,0.610712468624115,moderate
45,1,196.0,195.0,1.0,181,0.0560067929327487,3.985288858413696,7.014651782810688e-05,1.0836132764816284,0.6904922723770142,excellent
45,2,197.0,195.0,2.0,182,0.1058008819818496,3.280576705932617,0.0001494620228186,1.0858689546585083,0.8733397126197815,excellent
45,3,197.0,195.0,2.0,183,0.0666105970740318,3.8465347290039062,8.231758693000302e-05,1.1180036067962646,0.7285400629043579,excellent
46,0,197.0,195.0,2.0,184,0.1139493435621261,3.2363739013671875,0.0001581506221555,1.1210638284683228,0.8810355067253113,excellent
46,1,196.0,195.0,1.0,185,0.0649281293153762,3.701986789703369,9.151567792287096e-05,1.0291683673858645,0.7709085941314697,excellent
46,2,197.0,195.0,2.0,186,0.0830694809556007,3.560128688812256,0.0001088182179955,1.1099268198013306,0.8061769604682922,excellent
46,3,197.0,195.0,2.0,187,0.0963736698031425,3.4991517066955566,0.0001220494450535,1.1504874229431152,0.8207762241363525,excellent
47,0,197.0,195.0,2.0,188,0.1369130611419677,3.0037436485290527,0.0002014556230278,1.130190134048462,0.9216241836547852,excellent
47,1,197.0,195.0,2.0,189,0.097969114780426,3.3432037830352783,0.0001382205809932,1.0853781700134275,0.8611795902252197,excellent
47,2,196.0,195.0,1.0,190,0.0706912577152252,3.6579031944274902,9.805948502616955e-05,1.0389972925186155,0.787606954574585,excellent
47,3,196.0,195.0,1.0,191,0.0699961632490158,3.798041820526123,8.697740122443065e-05,1.1205329895019531,0.7467597126960754,excellent
48,0,197.0,195.0,2.0,192,0.0962279960513114,3.4012317657470703,0.0001308981154579,1.1049386262893677,0.8465003371238708,excellent
48,1,196.0,195.0,1.0,193,0.0920122787356376,3.374488353729248,0.0001318331633228,1.034354567527771,0.8563809990882874,excellent
48,2,197.0,195.0,2.0,194,0.1000080108642578,3.30682373046875,0.0001432118297088,1.0543657541275024,0.8687945604324341,excellent
48,3,197.0,195.0,2.0,195,0.1135121062397956,3.207209587097168,0.0001611561747267,1.1192694902420044,0.8897110223770142,excellent
49,0,197.0,195.0,2.0,196,0.0921716466546058,3.4350481033325195,0.0001247740146936,1.0696665048599243,0.8383424282073975,excellent
49,1,196.0,195.0,1.0,197,0.070102535188198,3.848691463470459,8.399047510465607e-05,1.173749566078186,0.7356712222099304,excellent
49,2,197.0,195.0,2.0,198,0.1192706450819969,3.1763436794281006,0.0001676634565228,1.1125266551971436,0.8934996128082275,excellent
49,3,197.0,195.0,2.0,199,0.1092984601855278,3.2461516857147217,0.0001543397665955,1.1141221523284912,0.8818573951721191,excellent
50,0,197.0,195.0,2.0,200,0.1088119223713874,3.2387847900390625,0.0001554768532514,1.07860267162323,0.8827691674232483,excellent
50,1,197.0,195.0,2.0,201,0.0791414231061935,3.5522780418395996,0.0001075636828318,1.0598503351211548,0.8088904619216919,excellent
50,2,197.0,195.0,2.0,202,0.091222308576107,3.5158050060272217,0.000118260642921,1.1305733919143677,0.8176151514053345,excellent
50,3,197.0,195.0,2.0,203,0.0814250782132148,3.65531063079834,0.0001018356633721,1.1513830423355105,0.7856235504150391,excellent
51,0,197.0,195.0,2.0,204,0.0778159126639366,3.712790727615357,9.493024117546156e-05,1.130816102027893,0.7647844552993774,excellent
51,1,197.0,195.0,2.0,205,0.0827206224203109,3.6478171348571777,0.0001024237208184,1.151263952255249,0.7828892469406128,excellent
51,2,197.0,195.0,2.0,206,0.0786511227488517,3.5030102729797363,0.0001110254888772,1.0716602802276611,0.8276550769805908,excellent
