batch_idx,sample_idx,pred_angle,gt_angle,abs_error,global_idx,max_prob,entropy,prediction_variance,peak_sharpness,local_concentration,error_category
23,1,181.0,180.0,1.0,93,0.0742879584431648,3.4303605556488037,0.0001183262138511,1.061058521270752,0.8498963117599487,excellent
23,2,181.0,180.0,1.0,94,0.0763612538576126,3.395444393157959,0.000123666235595,1.0282320976257324,0.8588055372238159,excellent
23,3,181.0,180.0,1.0,95,0.0641200095415115,3.7523770332336426,8.562300354242325e-05,1.0319430828094482,0.7462533712387085,excellent
24,0,183.0,180.0,3.0,96,0.0618338175117969,3.6491875648498535,9.2758156824857e-05,1.0420050621032717,0.7758256793022156,excellent
24,1,181.0,180.0,1.0,97,0.081638216972351,3.35771107673645,0.0001287261547986,1.0201103687286377,0.8689632415771484,excellent
24,2,185.0,180.0,5.0,98,0.0304375179111957,4.251933574676514,4.658564648707397e-05,1.00154447555542,0.5415022969245911,moderate
24,3,182.0,180.0,2.0,99,0.0494193211197853,4.018540382385254,6.263222167035565e-05,1.0636703968048096,0.6522952914237976,excellent
25,0,179.0,180.0,1.0,100,0.0491499379277229,3.9783687591552734,6.551435944857076e-05,1.0161360502243042,0.6641234159469604,excellent
25,1,179.0,180.0,1.0,101,0.0495051555335521,3.938322067260742,6.808088073739782e-05,1.0110801458358765,0.6792200803756714,excellent
25,2,181.0,180.0,1.0,102,0.0383203625679016,4.260598182678223,4.6869146899553016e-05,1.0626436471939087,0.5592137575149536,excellent
25,3,179.0,180.0,1.0,103,0.0754654631018638,3.4196019172668457,0.0001202151906909,1.0744355916976929,0.851454496383667,excellent
26,0,176.0,180.0,4.0,104,0.0398968905210495,4.221136569976807,4.9112062697531655e-05,1.0292519330978394,0.5619828701019287,moderate
26,1,182.0,180.0,2.0,105,0.0728560388088226,3.61076283454895,0.0001005448430078,1.05598783493042,0.7919504642486572,excellent
26,2,181.0,180.0,1.0,106,0.0838749781250953,3.280747890472412,0.0001377057051286,1.0411019325256348,0.8886077404022217,excellent
26,3,181.0,180.0,1.0,107,0.0622110068798065,3.707828521728515,8.908061136025935e-05,1.0147138833999634,0.7643415927886963,excellent
27,0,181.0,180.0,1.0,108,0.0748226270079612,3.4215400218963623,0.0001198766985908,1.0564855337142944,0.8532472848892212,excellent
27,1,181.0,180.0,1.0,109,0.0762951970100402,3.4837613105773926,0.0001136006685555,1.0100404024124146,0.8329001069068909,excellent
27,2,181.0,180.0,1.0,110,0.052398320287466,3.9595651626586914,6.723347905790433e-05,1.0291956663131714,0.6733994483947754,excellent
27,3,179.0,180.0,1.0,111,0.0773900821805,3.4270200729370117,0.0001212570277857,1.0103800296783447,0.8463113903999329,excellent
28,0,182.0,180.0,2.0,112,0.0558759421110153,3.9270288944244385,7.099795766407624e-05,1.076724410057068,0.6877764463424683,excellent
28,1,179.0,180.0,1.0,113,0.0655926465988159,3.619619369506836,9.89508698694408e-05,1.0308856964111328,0.7896910905838013,excellent
28,2,179.0,180.0,1.0,114,0.0648079067468643,3.5789425373077393,0.0001015462767099,1.0097628831863403,0.8016916513442993,excellent
28,3,181.0,180.0,1.0,115,0.0613781027495861,3.700927257537842,8.934868674259633e-05,1.022859811782837,0.7657763957977295,excellent
29,0,177.0,180.0,3.0,116,0.0829589217901229,3.372553825378418,0.0001286077313125,1.038169264793396,0.8560407161712646,excellent
29,1,181.0,180.0,1.0,117,0.0581960827112197,3.810056447982788,7.948728307383135e-05,1.0181280374526978,0.7277204990386963,excellent
29,2,181.0,180.0,1.0,118,0.0665609166026115,3.657582283020019,9.453712118556724e-05,1.014097809791565,0.7804864048957825,excellent
29,3,182.0,180.0,2.0,119,0.0757057666778564,3.5318455696105957,0.0001087081254809,1.0503907203674316,0.8171647787094116,excellent
30,0,179.0,180.0,1.0,120,0.0680650174617767,3.520961284637451,0.0001076496992027,1.0108667612075806,0.8188396096229553,excellent
30,1,181.0,180.0,1.0,121,0.0586709044873714,3.841973781585694,7.72960192989558e-05,1.0110315084457395,0.7142640352249146,excellent
30,2,182.0,180.0,2.0,122,0.0820695906877517,3.4367237091064453,0.000120594879263,1.048508644104004,0.8444229364395142,excellent
30,3,181.0,180.0,1.0,123,0.0614689104259014,3.758820056915283,8.439974044449627e-05,1.0057034492492676,0.7458159923553467,excellent
31,0,182.0,180.0,2.0,124,0.070867121219635,3.5980968475341797,0.0001010618798318,1.03504741191864,0.796614408493042,excellent
31,1,181.0,180.0,1.0,125,0.0637904107570648,3.6408896446228023,9.429759666090833e-05,1.0296653509140017,0.7849230766296387,excellent
31,2,182.0,180.0,2.0,126,0.0473617389798164,4.065381050109863,5.8913959946949035e-05,1.068364143371582,0.6324328780174255,excellent
31,3,181.0,180.0,1.0,127,0.0589410103857517,3.759499549865722,8.423033432336524e-05,1.0208700895309448,0.746239185333252,excellent
32,0,181.0,180.0,1.0,128,0.0509966723620891,3.8963780403137207,7.165641727624461e-05,1.0048691034317017,0.6987266540527344,excellent
32,1,181.0,180.0,1.0,129,0.0748673006892204,3.4836392402648926,0.0001128073199652,1.0518622398376465,0.8339846134185791,excellent
32,2,179.0,180.0,1.0,130,0.0538990758359432,3.7974328994750977,7.99952686065808e-05,1.0089905261993408,0.7275941967964172,excellent
32,3,179.0,180.0,1.0,131,0.0749348998069763,3.399736166000366,0.0001225879241246,1.023500919342041,0.8569234609603882,excellent
33,0,179.0,180.0,1.0,132,0.0583065412938594,3.7252330780029297,8.651211828691885e-05,1.027536153793335,0.7525249719619751,excellent
33,1,179.0,180.0,1.0,133,0.0541021339595317,3.8234589099884033,7.769589137751609e-05,1.0178624391555786,0.714339554309845,excellent
33,2,181.0,180.0,1.0,134,0.0761893168091774,3.4045286178588867,0.0001217078970512,1.0562734603881836,0.8586472868919373,excellent
33,3,181.0,180.0,1.0,135,0.0729324892163276,3.536044120788574,0.0001078096975106,1.0265345573425293,0.8182224631309509,excellent
34,0,197.0,195.0,2.0,136,0.0931923985481262,3.5265450477600098,0.0001178953389171,1.153700828552246,0.8130974769592285,excellent
34,1,199.0,195.0,4.0,137,0.064194418489933,3.7374982833862305,8.74535326147452e-05,1.0348504781723022,0.7569452524185181,moderate
34,2,197.0,195.0,2.0,138,0.0736471787095069,3.7514050006866455,9.06106797629036e-05,1.1384648084640503,0.7538188695907593,excellent
34,3,197.0,195.0,2.0,139,0.0937852710485458,3.4502973556518555,0.0001244486338691,1.0985459089279177,0.8341481685638428,excellent
35,0,196.0,195.0,1.0,140,0.0404749698936939,4.3704118728637695,4.929833085043356e-05,1.0209450721740725,0.5881253480911255,excellent
35,1,194.0,195.0,1.0,141,0.0443368256092071,4.105714797973633,6.049279181752354e-05,1.020598530769348,0.6416568756103516,excellent
35,2,197.0,195.0,2.0,142,0.0862334221601486,3.539046287536621,0.0001134689373429,1.117534041404724,0.8133801221847534,excellent
35,3,197.0,195.0,2.0,143,0.1015407741069793,3.3256239891052246,0.0001428804098395,1.0608309507369995,0.8612414598464966,excellent
36,0,197.0,195.0,2.0,144,0.0764814689755439,3.5403528213500977,0.000108566819108,1.035908579826355,0.8162194490432739,excellent
36,1,197.0,195.0,2.0,145,0.0782663002610206,3.667539119720459,9.817429236136376e-05,1.128623127937317,0.7795062065124512,excellent
36,2,197.0,195.0,2.0,146,0.1059537678956985,3.268059730529785,0.0001512676826678,1.065153956413269,0.8761138916015625,excellent
36,3,197.0,195.0,2.0,147,0.1184096187353134,3.1543238162994385,0.0001719944848446,1.078980565071106,0.8949796557426453,excellent
37,0,197.0,195.0,2.0,148,0.0795862227678299,3.687985897064209,9.774172212928534e-05,1.1407326459884644,0.7732194066047668,excellent
37,1,197.0,195.0,2.0,149,0.0709828436374664,3.667934656143189,9.534554556012154e-05,1.0414596796035769,0.772533655166626,excellent
37,2,197.0,195.0,2.0,150,0.0947338119149208,3.4337267875671387,0.000126359242131,1.1017431020736694,0.8349583148956299,excellent
37,3,197.0,195.0,2.0,151,0.1296780556440353,3.0833890438079834,0.0001873078144853,1.0876102447509766,0.9045843482017516,excellent
38,0,196.0,195.0,1.0,152,0.0852346122264862,3.483525276184082,0.0001180273757199,1.043925166130066,0.8252238035202026,excellent
38,1,197.0,195.0,2.0,153,0.0810841545462608,3.6426219940185542,0.0001019049668684,1.1398056745529177,0.7861788272857666,excellent
38,2,197.0,195.0,2.0,154,0.0787059813737869,3.620415687561035,0.0001026825630106,1.0871106386184692,0.7892794609069824,excellent
38,3,197.0,195.0,2.0,155,0.1162363737821579,3.150177001953125,0.0001707259943941,1.079861760139465,0.9003812074661255,excellent
39,0,197.0,195.0,2.0,156,0.1031486541032791,3.300703525543213,0.0001447664981242,1.0952725410461426,0.8702913522720337,excellent
39,1,197.0,195.0,2.0,157,0.1385098397731781,3.0181679725646973,0.000200073220185,1.122823715209961,0.9166054129600524,excellent
39,2,197.0,195.0,2.0,158,0.0963454842567443,3.4079489707946777,0.0001297946873819,1.0988608598709106,0.8449407815933228,excellent
39,3,197.0,195.0,2.0,159,0.1010385826230049,3.396458625793457,0.0001344023912679,1.1010671854019165,0.8433045148849487,excellent
40,0,196.0,195.0,1.0,160,0.0478653833270072,4.268546104431152,5.402774331741966e-05,1.1589655876159668,0.6130614280700684,excellent
40,1,194.0,195.0,1.0,161,0.0199562162160873,5.038956642150879,1.659489316807594e-05,1.03518545627594,0.3313884735107422,excellent
40,2,197.0,195.0,2.0,162,0.1151909679174423,3.2033703327178955,0.0001637463428778,1.1042660474777222,0.887834906578064,excellent
40,3,197.0,195.0,2.0,163,0.0868821367621421,3.4481101036071777,0.0001220050326082,1.052045822143555,0.8402301073074341,excellent
41,0,196.0,195.0,1.0,164,0.061015997081995,3.775761127471924,8.52995362947695e-05,1.008799433708191,0.748563289642334,excellent
41,1,197.0,195.0,2.0,165,0.073169931769371,3.798399209976196,8.876348147168756e-05,1.137971043586731,0.7485877275466919,excellent
41,2,197.0,195.0,2.0,166,0.1052375733852386,3.39456844329834,0.00013729724742,1.127788543701172,0.84379643201828,excellent
41,3,197.0,195.0,2.0,167,0.1164650171995163,3.1934757232666016,0.0001649116602493,1.113603591918945,0.8903301954269409,excellent
42,0,197.0,195.0,2.0,168,0.1176917180418968,3.17556095123291,0.0001677901309449,1.0942373275756836,0.8935118317604065,excellent
42,1,197.0,195.0,2.0,169,0.0790823251008987,3.7120656967163086,9.556592704029754e-05,1.1650331020355225,0.7666223645210266,excellent
42,2,197.0,195.0,2.0,170,0.0717367082834243,3.897324562072754,8.120032725855708e-05,1.1863740682601929,0.718019425868988,excellent
42,3,197.0,195.0,2.0,171,0.0885499119758606,3.5568346977233887,0.0001129830634454,1.1195781230926514,0.8055878281593323,excellent
43,0,197.0,195.0,2.0,172,0.0857762172818183,3.4918251037597656,0.0001171667172457,1.0756889581680298,0.8253026604652405,excellent
43,1,197.0,195.0,2.0,173,0.1035611778497695,3.3890914916992188,0.0001359026937279,1.1330054998397827,0.8469986915588379,excellent
43,2,197.0,195.0,2.0,174,0.1356519162654876,3.0183329582214355,0.0001980018423637,1.106528639793396,0.9183980226516724,excellent
43,3,197.0,195.0,2.0,175,0.0897173956036567,3.433171510696411,0.0001253560039913,1.0651172399520874,0.8413687944412231,excellent
44,0,197.0,195.0,2.0,176,0.0762551575899124,3.597736120223999,0.0001025144156301,1.0609029531478882,0.7978950142860413,excellent
44,1,197.0,195.0,2.0,177,0.0737150982022285,3.7817814350128174,8.773729496169835e-05,1.1427828073501587,0.746739387512207,excellent
44,2,196.0,195.0,1.0,178,0.0655842646956443,3.8807380199432377,7.91221100371331e-05,1.1519434452056885,0.7204126119613647,excellent
44,3,197.0,195.0,2.0,179,0.073641300201416,3.713972568511963,9.401213901583104e-05,1.0915160179138184,0.7684361934661865,excellent
45,0,191.0,195.0,4.0,180,0.0215098243206739,4.790665149688721,2.5030216420418583e-05,1.0106910467147827,0.391160786151886,moderate
45,1,198.0,195.0,3.0,181,0.0608918815851211,3.97371768951416,7.276696123881266e-05,1.1435420513153076,0.6909050941467285,excellent
45,2,197.0,195.0,2.0,182,0.117831140756607,3.154716968536377,0.0001723426976241,1.059625506401062,0.8909822702407837,excellent
45,3,197.0,195.0,2.0,183,0.0662583038210868,3.868471622467041,8.040638931561261e-05,1.1495932340621948,0.7231762409210205,excellent
46,0,197.0,195.0,2.0,184,0.1132283806800842,3.24363112449646,0.000156709444127,1.110215187072754,0.8790578842163086,excellent
46,1,197.0,195.0,2.0,185,0.0842600166797638,3.629866361618042,0.0001043404481606,1.1563987731933594,0.7884050607681274,excellent
46,2,197.0,195.0,2.0,186,0.0872433707118034,3.513124465942383,0.000114791910164,1.1167571544647217,0.8193798065185547,excellent
46,3,197.0,195.0,2.0,187,0.0994879528880119,3.4924111366271973,0.0001245750900125,1.1436420679092407,0.8197078704833984,excellent
47,0,197.0,195.0,2.0,188,0.1461001336574554,2.9120631217956543,0.0002217835426563,1.0771450996398926,0.9288958311080932,excellent
47,1,197.0,195.0,2.0,189,0.0960814282298088,3.3894553184509277,0.0001320529700024,1.071879506111145,0.8479560017585754,excellent
47,2,196.0,195.0,1.0,190,0.0740253254771232,3.6916778087615967,9.562360355630516e-05,1.1186192035675049,0.7749119997024536,excellent
47,3,196.0,195.0,1.0,191,0.0722198858857154,3.78489351272583,8.8725850218907e-05,1.135670781135559,0.7497222423553467,excellent
48,0,197.0,195.0,2.0,192,0.103749468922615,3.354928493499756,0.0001393025595461,1.1046411991119385,0.8535301685333252,excellent
48,1,197.0,195.0,2.0,193,0.081404224038124,3.513277292251587,0.0001137268191087,1.0430208444595337,0.8189810514450073,excellent
48,2,197.0,195.0,2.0,194,0.0929215922951698,3.3968019485473633,0.0001300464646192,1.0809513330459597,0.8488174676895142,excellent
48,3,197.0,195.0,2.0,195,0.1148402988910675,3.190378189086914,0.0001650415651965,1.078552484512329,0.8873616456985474,excellent
49,0,197.0,195.0,2.0,196,0.0932669192552566,3.415881872177124,0.0001276175898965,1.059933066368103,0.841284990310669,excellent
49,1,197.0,195.0,2.0,197,0.0718642100691795,3.8895516395568848,8.202301251003519e-05,1.2082494497299194,0.7227164506912231,excellent
49,2,197.0,195.0,2.0,198,0.1070028766989708,3.26938533782959,0.0001497156335972,1.103137731552124,0.8775078058242798,excellent
49,3,197.0,195.0,2.0,199,0.1074928194284439,3.284946918487549,0.0001485860411776,1.09471595287323,0.8716312050819397,excellent
50,0,197.0,195.0,2.0,200,0.1129570975899696,3.2242965698242188,0.0001591827895026,1.1013925075531006,0.8829368352890015,excellent
50,1,197.0,195.0,2.0,201,0.0793414115905761,3.576846122741699,0.0001054180538631,1.086764574050903,0.8011677265167236,excellent
50,2,197.0,195.0,2.0,202,0.0881482362747192,3.5373499393463135,0.0001144713314715,1.117160081863403,0.8119570016860962,excellent
50,3,197.0,195.0,2.0,203,0.0696005299687385,3.839858293533325,8.418120705755427e-05,1.1189470291137695,0.7365806102752686,excellent
51,0,197.0,195.0,2.0,204,0.0800952538847923,3.706264972686768,9.75169605226256e-05,1.1232515573501587,0.7659150958061218,excellent
51,1,197.0,195.0,2.0,205,0.0816849246621131,3.651665687561035,0.0001010512569337,1.1493210792541504,0.7816615700721741,excellent
51,2,197.0,195.0,2.0,206,0.0785844698548317,3.5552968978881836,0.0001067818739102,1.088711857795715,0.8100283145904541,excellent
