batch_idx,sample_idx,pred_angle,gt_angle,abs_error,global_idx,max_prob,entropy,prediction_variance,peak_sharpness,local_concentration,error_category
29,3,182.0,180.0,2.0,119,0.0717638432979583,3.526406764984131,0.0001076233311323,1.0115303993225098,0.8183913826942444,excellent
30,0,179.0,180.0,1.0,120,0.0694806054234504,3.5144057273864746,0.0001089632569346,1.0327228307724,0.8207868337631226,excellent
30,1,181.0,180.0,1.0,121,0.0568440966308116,3.834596633911133,7.710004865657538e-05,1.037142634391785,0.7193734049797058,excellent
30,2,181.0,180.0,1.0,122,0.0795989036560058,3.399625778198242,0.0001233502698596,1.0183557271957395,0.8572821617126465,excellent
30,3,181.0,180.0,1.0,123,0.060208261013031,3.7613935470581055,8.388946298509836e-05,1.0037678480148315,0.7456398010253906,excellent
31,0,181.0,180.0,1.0,124,0.0694249421358108,3.580307722091675,0.0001020238050841,1.0136688947677612,0.8048050999641418,excellent
31,1,179.0,180.0,1.0,125,0.0661023035645484,3.5851829051971436,0.0001012734210235,1.0080736875534058,0.7999834418296814,excellent
31,2,181.0,180.0,1.0,126,0.0444068759679794,4.079276084899902,5.7485518482280895e-05,1.0389869213104248,0.6259666681289673,excellent
31,3,181.0,180.0,1.0,127,0.0561830215156078,3.7738723754882817,8.235494169639423e-05,1.016853928565979,0.7407253980636597,excellent
32,0,177.0,180.0,3.0,128,0.03906911611557,4.219651699066162,4.7981175157474354e-05,1.0601820945739746,0.5692118406295776,excellent
32,1,181.0,180.0,1.0,129,0.0689424574375152,3.557074069976806,0.0001043897282215,1.0258467197418213,0.8134436011314392,excellent
32,2,179.0,180.0,1.0,130,0.0420755073428154,4.077586650848389,5.753191726398654e-05,1.006127119064331,0.6255162954330444,excellent
32,3,179.0,180.0,1.0,131,0.0762422904372215,3.3970983028411865,0.0001234393130289,1.0283284187316897,0.8575456142425537,excellent
33,0,179.0,180.0,1.0,132,0.053080677986145,3.821310520172119,7.734657992841676e-05,1.0243061780929563,0.7204536199569702,excellent
33,1,179.0,180.0,1.0,133,0.0545137897133827,3.8175671100616455,7.829984679119661e-05,1.0078322887420654,0.7180883884429932,excellent
33,2,181.0,180.0,1.0,134,0.0746957287192344,3.41703462600708,0.0001196661105495,1.0360904932022097,0.8558038473129272,excellent
33,3,181.0,180.0,1.0,135,0.0682662054896354,3.5706987380981445,0.0001033535154419,1.0288305282592771,0.8080211281776428,excellent
34,0,197.0,195.0,2.0,136,0.1015459224581718,3.4477810859680176,0.0001297482231166,1.129362940788269,0.8319600224494934,excellent
34,1,196.0,195.0,1.0,137,0.0302683562040328,4.495991230010986,3.7636909837601706e-05,1.0097421407699585,0.5076042413711548,excellent
34,2,197.0,195.0,2.0,138,0.0561785511672496,3.9639453887939458,7.011503475951031e-05,1.1164766550064087,0.6895384192466736,excellent
34,3,197.0,195.0,2.0,139,0.0782733783125877,3.6084585189819336,0.0001024860030156,1.0774167776107788,0.7955504655838013,excellent
35,0,196.0,195.0,1.0,140,0.0545318201184272,3.8678417205810542,7.639030809514225e-05,1.0093677043914795,0.720618486404419,excellent
35,1,194.0,195.0,1.0,141,0.0413110107183456,4.122232437133789,5.808371497550979e-05,1.0582653284072876,0.6379764080047607,excellent
35,2,197.0,195.0,2.0,142,0.0756431221961975,3.615889549255371,0.0001020042254822,1.072974443435669,0.7944101095199585,excellent
35,3,196.0,195.0,1.0,143,0.0926966667175293,3.3936123847961426,0.0001297160779358,1.0768847465515137,0.8489527106285095,excellent
36,0,193.0,195.0,2.0,144,0.0479193218052387,3.839313983917236,7.308369094971567e-05,1.0032901763916016,0.7099906206130981,excellent
36,1,196.0,195.0,1.0,145,0.057734876871109,3.806087017059326,7.951473526190966e-05,1.035058617591858,0.7332446575164795,excellent
36,2,197.0,195.0,2.0,146,0.0793851092457771,3.5440874099731445,0.0001093001774279,1.0550801753997805,0.813417911529541,excellent
36,3,197.0,195.0,2.0,147,0.1067314967513084,3.2518656253814697,0.0001518591743661,1.101273536682129,0.8827089071273804,excellent
37,0,196.0,195.0,1.0,148,0.0556799173355102,3.881493091583252,7.531123992521316e-05,1.0333614349365234,0.7152023911476135,excellent
37,1,196.0,195.0,1.0,149,0.0327088646590709,4.586610317230225,3.713305341079831e-05,1.0259171724319458,0.5139034390449524,excellent
37,2,197.0,195.0,2.0,150,0.0932128056883812,3.448533535003662,0.0001241495046997,1.0822240114212036,0.8327556848526001,excellent
37,3,197.0,195.0,2.0,151,0.1098364889621734,3.2605340480804443,0.0001526811829535,1.1113018989562988,0.8784430027008057,excellent
38,0,196.0,195.0,1.0,152,0.0808974131941795,3.5064916610717773,0.0001132417237386,1.040441870689392,0.8229761123657227,excellent
38,1,197.0,195.0,2.0,153,0.0734279006719589,3.712932586669922,9.30522583075799e-05,1.1346008777618408,0.7681231498718262,excellent
38,2,197.0,195.0,2.0,154,0.0638278573751449,3.7601845264434814,8.549793710699305e-05,1.0784977674484253,0.7514709830284119,excellent
38,3,197.0,195.0,2.0,155,0.1097510680556297,3.214844226837158,0.000158067792654,1.067835569381714,0.8912055492401123,excellent
39,0,197.0,195.0,2.0,156,0.0840968936681747,3.493830680847168,0.0001152187105617,1.1001272201538086,0.8277630805969238,excellent
39,1,197.0,195.0,2.0,157,0.1237843781709671,3.137133836746216,0.0001740541192702,1.1311092376708984,0.902619481086731,excellent
39,2,192.0,195.0,3.0,158,0.0404693931341171,4.017816066741943,5.995880928821862e-05,1.0055092573165894,0.6441164612770081,excellent
39,3,197.0,195.0,2.0,159,0.0782433822751045,3.597264289855957,0.0001051624421961,1.068244457244873,0.7986558675765991,excellent
40,0,196.0,195.0,1.0,160,0.0147083383053541,4.989657402038574,1.6262856661342084e-05,1.043279051780701,0.2521499693393707,excellent
40,1,127.0,195.0,68.0,161,0.018107796087861,5.045104026794434,1.6835814676596783e-05,1.0331909656524658,0.3198210299015045,catastrophe
40,2,197.0,195.0,2.0,162,0.0692659839987754,3.6260757446289062,9.718212095322087e-05,1.0324723720550537,0.7856852412223816,excellent
40,3,192.0,195.0,3.0,163,0.0427116677165031,4.0537495613098145,6.204834789969027e-05,1.0033313035964966,0.6547633409500122,excellent
41,0,190.0,195.0,5.0,164,0.04642990604043,4.011099338531494,6.601875793421641e-05,1.026272177696228,0.6821977496147156,moderate
41,1,197.0,195.0,2.0,165,0.0471872091293334,4.175744533538818,5.9551006415858865e-05,1.037048578262329,0.6442462801933289,excellent
41,2,197.0,195.0,2.0,166,0.084018163383007,3.6179065704345703,0.0001060594368027,1.1201355457305908,0.7956027984619141,excellent
41,3,197.0,195.0,2.0,167,0.1014875471591949,3.2891740798950195,0.0001460208004573,1.0559788942337036,0.8747230768203735,excellent
42,0,197.0,195.0,2.0,168,0.1041058823466301,3.269458532333374,0.0001478647463954,1.092793345451355,0.8808749318122864,excellent
42,1,197.0,195.0,2.0,169,0.0618212111294269,3.88993501663208,7.654880755580962e-05,1.1457345485687256,0.7152453660964966,excellent
42,2,197.0,195.0,2.0,170,0.0628502070903778,3.942418098449707,7.568555884063244e-05,1.1296560764312744,0.7031632661819458,excellent
42,3,197.0,195.0,2.0,171,0.0874056592583656,3.548827648162842,0.0001127893119701,1.1321091651916504,0.8095704317092896,excellent
43,0,197.0,195.0,2.0,172,0.0807752311229705,3.559561252593994,0.0001090575824491,1.0962457656860352,0.8082557916641235,excellent
43,1,197.0,195.0,2.0,173,0.0830514505505561,3.578821897506714,0.0001079113862942,1.1155859231948853,0.8052087426185608,excellent
43,2,197.0,195.0,2.0,174,0.1043576821684837,3.3137660026550293,0.0001442164939362,1.0783745050430298,0.8663185834884644,excellent
43,3,190.0,195.0,5.0,175,0.0327534936368465,4.395079612731934,4.263771552359685e-05,1.016488790512085,0.5360502004623413,moderate
44,0,197.0,195.0,2.0,176,0.0591545812785625,3.775131940841675,8.259772585006431e-05,1.0413366556167605,0.7480484843254089,excellent
44,1,197.0,195.0,2.0,177,0.0658891126513481,3.7885935306549072,8.443435217486694e-05,1.1251718997955322,0.7455970048904419,excellent
44,2,193.0,195.0,2.0,178,0.0230347588658332,4.804884910583496,2.509192745492328e-05,1.058306336402893,0.3900028765201568,excellent
44,3,197.0,195.0,2.0,179,0.0418927446007728,4.202978134155273,5.34827086084988e-05,1.0518711805343628,0.6083362102508545,excellent
45,0,155.0,195.0,40.0,180,0.0204861462116241,4.692482948303223,2.6577945391181856e-05,1.0622375011444092,0.376919686794281,catastrophe
45,1,195.0,195.0,0.0,181,0.0460310615599155,4.078370571136475,6.086131179472431e-05,1.0231150388717651,0.6453360319137573,excellent
45,2,197.0,195.0,2.0,182,0.0960991755127906,3.3376684188842773,0.0001379757595714,1.054482340812683,0.8636462092399597,excellent
45,3,196.0,195.0,1.0,183,0.0595718100666999,3.851808786392212,7.972175808390602e-05,1.0311336517333984,0.7282494306564331,excellent
46,0,197.0,195.0,2.0,184,0.0604086071252822,3.777222871780395,8.398738282267004e-05,1.0294119119644165,0.7444819808006287,excellent
46,1,197.0,195.0,2.0,185,0.0802926793694496,3.629748821258545,0.0001026853424264,1.1407955884933472,0.7912631630897522,excellent
46,2,194.0,195.0,1.0,186,0.0538140833377838,3.8060946464538574,7.784330955473706e-05,1.019123077392578,0.7295896410942078,excellent
46,3,196.0,195.0,1.0,187,0.0735727027058601,3.722856998443603,9.26753637031652e-05,1.1036187410354614,0.7640103101730347,excellent
47,0,197.0,195.0,2.0,188,0.138829305768013,2.98506498336792,0.0002048924361588,1.1179561614990234,0.924549162387848,excellent
47,1,196.0,195.0,1.0,189,0.0787698552012443,3.4957051277160645,0.0001148393639596,1.0185490846633911,0.8274344205856323,excellent
47,2,196.0,195.0,1.0,190,0.0565372966229915,3.900757312774658,7.452411227859557e-05,1.0802830457687378,0.7149198055267334,excellent
47,3,196.0,195.0,1.0,191,0.0516017563641071,3.968616485595703,7.004530198173597e-05,1.0390276908874512,0.6899577379226685,excellent
48,0,197.0,195.0,2.0,192,0.0941247791051864,3.4184083938598633,0.000127388513647,1.101860284805298,0.8438056111335754,excellent
48,1,197.0,195.0,2.0,193,0.0540651455521583,3.891426563262939,7.38265152904205e-05,1.012116551399231,0.7005811929702759,excellent
48,2,197.0,195.0,2.0,194,0.0954335480928421,3.337430953979492,0.0001367918448522,1.0570884943008425,0.8652015924453735,excellent
48,3,196.0,195.0,1.0,195,0.0947683602571487,3.339771509170532,0.0001363812625641,1.051519751548767,0.8648034334182739,excellent
49,0,197.0,195.0,2.0,196,0.0722563192248344,3.605079174041748,0.000100034114439,1.0523215532302856,0.7960897088050842,excellent
49,1,197.0,195.0,2.0,197,0.0543955825269222,4.0255537033081055,6.86720886733383e-05,1.0554291009902954,0.6748300194740295,excellent
49,2,197.0,195.0,2.0,198,0.0774575173854827,3.5764853954315186,0.0001042065778165,1.0818949937820437,0.8055785894393921,excellent
49,3,196.0,195.0,1.0,199,0.0721712708473205,3.5107581615448,0.0001091572194127,1.0418442487716677,0.8228003978729248,excellent
50,0,197.0,195.0,2.0,200,0.101352073252201,3.306184768676758,0.00014330088743,1.0928518772125244,0.8703792095184326,excellent
50,1,196.0,195.0,1.0,201,0.0494171306490898,3.8722541332244873,7.298371201613918e-05,1.0137754678726196,0.706802487373352,excellent
50,2,196.0,195.0,1.0,202,0.0727411806583404,3.62121057510376,0.0001006494130706,1.0285487174987793,0.7927525043487549,excellent
50,3,190.0,195.0,5.0,203,0.0213482864201068,4.706999778747559,2.7015054001822136e-05,1.0014859437942505,0.3948344886302948,moderate
51,0,197.0,195.0,2.0,204,0.0756766945123672,3.7344157695770264,9.24725318327546e-05,1.1349278688430786,0.7601688504219055,excellent
51,1,196.0,195.0,1.0,205,0.0561072826385498,3.8409502506256104,7.85128868301399e-05,1.00365149974823,0.7256225347518921,excellent
