batch_idx,sample_idx,pred_angle,gt_angle,abs_error,global_idx,max_prob,entropy,prediction_variance,peak_sharpness,local_concentration,error_category
3,3,55.0,41.0,14.0,15,0.0475799180567264,3.9079830646514897,6.658141501247883e-05,1.0352635383605957,0.6743998527526855,bad
4,0,46.0,41.0,5.0,16,0.0530329085886478,3.719893217086792,8.161039295373484e-05,1.0271226167678833,0.7586541175842285,moderate
4,1,41.0,41.0,0.0,17,0.0375579036772251,4.162530422210693,4.949263166054152e-05,1.0421063899993896,0.574847400188446,excellent
4,2,41.0,41.0,0.0,18,0.0406779609620571,4.017603874206543,5.7643395848572254e-05,1.032849907875061,0.6260428428649902,excellent
4,3,41.0,41.0,0.0,19,0.0285677332431077,4.426751136779785,3.653745443443768e-05,1.0427166223526,0.4784280061721802,excellent
5,0,51.0,41.0,10.0,20,0.017003409564495,4.75100040435791,2.2268572138273157e-05,1.0043742656707764,0.3116072416305542,moderate
5,1,41.0,41.0,0.0,21,0.0366949625313282,4.1462578773498535,5.0180708058178425e-05,1.0529447793960571,0.5822197794914246,excellent
5,2,41.0,41.0,0.0,22,0.0401512049138546,4.020256996154785,5.7102406572084874e-05,1.0220222473144531,0.6216764450073242,excellent
5,3,36.0,41.0,5.0,23,0.030651893466711,4.205111503601074,4.4122705730842426e-05,1.012786865234375,0.5319719314575195,moderate
6,0,43.0,41.0,2.0,24,0.0270015150308609,4.316613674163818,3.9932288927957416e-05,1.0040323734283447,0.4972707629203796,excellent
6,1,41.0,41.0,0.0,25,0.0343319475650787,4.169862747192383,4.7962086682673544e-05,1.0226987600326538,0.5640034079551697,excellent
6,2,48.0,41.0,7.0,26,0.0347446277737617,4.163642883300781,4.976640047971159e-05,1.0127248764038086,0.580123782157898,moderate
6,3,35.0,41.0,6.0,27,0.0311934705823659,4.254707336425781,4.30383843195159e-05,1.0349087715148926,0.5293782353401184,moderate
7,0,17.0,41.0,24.0,28,0.0207756645977497,4.418152809143066,3.3231815905310214e-05,1.002601981163025,0.3865432739257812,bad
7,1,43.0,41.0,2.0,29,0.0317885652184486,4.118669509887695,4.789517697645351e-05,1.054140567779541,0.5564762353897095,excellent
7,2,45.0,41.0,4.0,30,0.0248699355870485,4.491413116455078,3.147969619021751e-05,1.0026211738586426,0.4279405176639557,moderate
7,3,49.0,41.0,8.0,31,0.0454514510929584,3.8112831115722656,7.196422666311264e-05,1.0184375047683716,0.7111044526100159,moderate
8,0,41.0,41.0,0.0,32,0.0190636534243822,4.479304790496826,3.028178252861835e-05,1.0240708589553833,0.344163715839386,excellent
8,1,43.0,41.0,2.0,33,0.0378184355795383,4.119483947753906,5.312939902069047e-05,1.0317449569702148,0.6004941463470459,excellent
8,2,49.0,41.0,8.0,34,0.0232809949666261,4.652171611785889,2.7560296075535007e-05,1.0116864442825315,0.4007365107536316,moderate
8,3,55.0,41.0,14.0,35,0.040041010826826,4.151081085205078,5.188750583329238e-05,1.0935815572738647,0.5954791307449341,bad
9,0,38.0,41.0,3.0,36,0.0228423848748207,4.472034931182861,3.227086926926859e-05,1.0165908336639404,0.4247336983680725,excellent
9,1,38.0,41.0,3.0,37,0.025642117485404,4.383153915405273,3.630808350862935e-05,1.0135047435760498,0.4547916650772095,excellent
9,2,38.0,41.0,3.0,38,0.0258772242814302,4.358246803283691,3.692440077429637e-05,1.0042954683303833,0.4701555967330932,excellent
9,3,29.0,41.0,12.0,39,0.0285547785460948,4.168047904968262,4.442139106686227e-05,1.0052253007888794,0.5192002654075623,bad
10,0,55.0,41.0,14.0,40,0.0309695266187191,4.371111869812012,3.840316639980301e-05,1.090737223625183,0.4981716871261596,bad
10,1,41.0,41.0,0.0,41,0.0245116334408521,4.375357151031494,3.44907894032076e-05,1.0737489461898804,0.4331079721450805,excellent
10,2,41.0,41.0,0.0,42,0.0258841384202241,4.315042495727539,3.7542919017141685e-05,1.0530438423156738,0.4614438116550445,excellent
10,3,15.0,41.0,26.0,43,0.0174014084041118,4.706563472747803,2.3711449102847837e-05,1.01703941822052,0.2817243337631225,severe
11,0,43.0,41.0,2.0,44,0.0295800007879734,4.176896095275879,4.484485543798655e-05,1.0401288270950315,0.5311241745948792,excellent
11,1,31.0,41.0,10.0,45,0.0294059570878744,4.1758551597595215,4.439697659108788e-05,1.019646406173706,0.525756299495697,moderate
11,2,41.0,41.0,0.0,46,0.0254318471997976,4.371789932250977,3.613151056924835e-05,1.0100196599960327,0.4562333524227142,excellent
11,3,43.0,41.0,2.0,47,0.0332402363419532,4.127045154571533,4.925104076392017e-05,1.0217622518539429,0.573444128036499,excellent
12,0,38.0,41.0,3.0,48,0.0462818071246147,3.900839328765869,6.621265492867678e-05,1.0222290754318235,0.6772959232330322,excellent
12,1,41.0,41.0,0.0,49,0.0360914133489131,4.098647117614746,5.163996684132144e-05,1.0010730028152466,0.578919529914856,excellent
12,2,41.0,41.0,0.0,50,0.033129796385765,4.2062177658081055,4.411536792758852e-05,1.09276282787323,0.5295465588569641,excellent
12,3,53.0,41.0,12.0,51,0.0442536398768425,3.821648597717285,7.172900950536132e-05,1.0010309219360352,0.6913195848464966,bad
13,0,46.0,41.0,5.0,52,0.0327376946806907,4.129329681396484,4.931380317430012e-05,1.0108047723770142,0.578580915927887,moderate
13,1,55.0,41.0,14.0,53,0.0336610414087772,4.201493740081787,4.486160833039321e-05,1.0965629816055298,0.5294948816299438,bad
13,2,38.0,41.0,3.0,54,0.0281534884124994,4.291810035705566,3.9767597627360374e-05,1.022696852684021,0.4943245649337768,excellent
13,3,55.0,41.0,14.0,55,0.0347768068313598,4.174323558807373,4.839448229176923e-05,1.036104440689087,0.5548863410949707,bad
14,0,55.0,41.0,14.0,56,0.0209362804889678,4.657843589782715,2.521106944186613e-05,1.0991206169128418,0.3607232570648193,bad
14,1,41.0,41.0,0.0,57,0.0319381989538669,4.1541924476623535,4.573312617139891e-05,1.0422165393829346,0.5362008810043335,excellent
14,2,49.0,41.0,8.0,58,0.032198715955019,4.2276201248168945,4.518768037087284e-05,1.0275499820709229,0.534617006778717,moderate
14,3,53.0,41.0,12.0,59,0.0351426936686039,4.088248252868652,5.230538226896897e-05,1.0358152389526367,0.5716588497161865,bad
15,0,55.0,41.0,14.0,60,0.0313039198517799,4.245235443115234,4.3682841351255774e-05,1.0455328226089478,0.5304185748100281,bad
15,1,38.0,41.0,3.0,61,0.0290919933468103,4.249913215637207,4.16024740843568e-05,1.0329846143722534,0.5058773756027222,excellent
15,2,55.0,41.0,14.0,62,0.0348674245178699,4.16292142868042,4.839893153985031e-05,1.0666862726211548,0.5679455995559692,bad
15,3,62.0,41.0,21.0,63,0.0270696878433227,4.333620548248291,4.0478746086591855e-05,1.0108643770217896,0.5059398412704468,bad
16,0,37.0,41.0,4.0,64,0.0354537069797515,4.069924354553223,5.096148743177764e-05,1.0183085203170776,0.5721995830535889,moderate
16,1,41.0,41.0,0.0,65,0.0217345375567674,4.608160972595215,2.792238592519425e-05,1.0043563842773438,0.3904875218868255,excellent
16,2,38.0,41.0,3.0,66,0.0329305045306682,4.181356430053711,4.5795124606229365e-05,1.023329496383667,0.5462753772735596,excellent
16,3,43.0,41.0,2.0,67,0.0330334305763244,4.179442405700684,4.7477773478021845e-05,1.02716326713562,0.5640668869018555,excellent
17,0,46.0,41.0,5.0,68,0.0239429119974374,4.558753967285156,3.117028245469555e-05,1.0256091356277466,0.4318011403083801,moderate
17,1,45.0,41.0,4.0,69,0.0281787700951099,4.242535591125488,4.200871626380831e-05,1.0194615125656128,0.5157036781311035,moderate
17,2,55.0,41.0,14.0,70,0.0302177853882312,4.304173469543457,4.157268995186314e-05,1.0066720247268677,0.4975456595420837,bad
17,3,179.0,180.0,1.0,71,0.0714010000228881,3.444664478302002,0.0001168336748378,1.0252660512924194,0.8450878262519836,excellent
18,0,181.0,180.0,1.0,72,0.056520901620388,3.766726493835449,8.364272798644379e-05,1.0131845474243164,0.7438946962356567,excellent
18,1,182.0,180.0,2.0,73,0.045659601688385,4.063873291015625,5.903206329094246e-05,1.0319796800613403,0.6358493566513062,excellent
18,2,181.0,180.0,1.0,74,0.0751415714621543,3.41843318939209,0.0001201835257234,1.0231482982635498,0.853813886642456,excellent
18,3,182.0,180.0,2.0,75,0.0713735595345497,3.610569953918457,0.000100636461866,1.0472232103347778,0.7933258414268494,excellent
19,0,179.0,180.0,1.0,76,0.0598037093877792,3.707099199295044,8.846113632898778e-05,1.0481421947479248,0.7655010223388672,excellent
19,1,181.0,180.0,1.0,77,0.075553223490715,3.4230759143829346,0.0001196111334138,1.0331132411956787,0.8526094555854797,excellent
19,2,182.0,180.0,2.0,78,0.0572254732251167,3.831524848937988,7.712939259363338e-05,1.0412259101867676,0.7196272611618042,excellent
19,3,181.0,180.0,1.0,79,0.0831715166568756,3.3448617458343506,0.0001302796299569,1.0107121467590332,0.8723146915435791,excellent
20,0,181.0,180.0,1.0,80,0.0741243883967399,3.433655261993408,0.0001177817466668,1.0058927536010742,0.849214494228363,excellent
20,1,181.0,180.0,1.0,81,0.0770265832543373,3.362096786499023,0.0001267237530555,1.0228387117385864,0.8687626123428345,excellent
20,2,179.0,180.0,1.0,82,0.0741616562008857,3.3915317058563232,0.0001236953394254,1.001412868499756,0.8594179749488831,excellent
20,3,181.0,180.0,1.0,83,0.0758221223950386,3.34845232963562,0.0001284778263652,1.0108861923217771,0.8722139000892639,excellent
21,0,177.0,180.0,3.0,84,0.0531124733388423,3.874972105026245,7.410580292344093e-05,1.0141878128051758,0.6952003240585327,excellent
21,1,181.0,180.0,1.0,85,0.079164445400238,3.352666139602661,0.000128113606479,1.0661370754241943,0.8709026575088501,excellent
21,2,179.0,180.0,1.0,86,0.0431153066456317,4.064556121826172,5.9238460380584e-05,1.0068540573120115,0.6323763132095337,excellent
21,3,183.0,180.0,3.0,87,0.0622808001935482,3.751758575439453,8.489169704262167e-05,1.0349626541137695,0.7432858943939209,excellent
22,0,181.0,180.0,1.0,88,0.0426402576267719,4.127584934234619,5.549149864236824e-05,1.0291777849197388,0.6140897274017334,excellent
22,1,181.0,180.0,1.0,89,0.0486045107245445,3.954284191131592,6.784874858567491e-05,1.0160926580429075,0.6785486936569214,excellent
22,2,181.0,180.0,1.0,90,0.0727113559842109,3.4046669006347656,0.0001216958844452,1.016202092170715,0.8549288511276245,excellent
22,3,181.0,180.0,1.0,91,0.074555218219757,3.454712152481079,0.0001155689315055,1.044036030769348,0.8421531915664673,excellent
23,0,177.0,180.0,3.0,92,0.0886065438389778,3.3799471855163574,0.0001297972339671,1.0163334608078003,0.851249635219574,excellent
23,1,181.0,180.0,1.0,93,0.0692383721470832,3.536701202392578,0.0001060679060174,1.0310356616973877,0.8180308938026428,excellent
23,2,181.0,180.0,1.0,94,0.0775109231472015,3.43844223022461,0.0001184615175588,1.1112369298934937,0.847575306892395,excellent
23,3,181.0,180.0,1.0,95,0.0621714368462562,3.783294916152954,8.23376394691877e-05,1.0416052341461182,0.7340282201766968,excellent
24,0,183.0,180.0,3.0,96,0.0573969930410385,3.753307342529297,8.281465852633119e-05,1.0057945251464844,0.7399904727935791,excellent
24,1,182.0,180.0,2.0,97,0.0802944302558898,3.413313388824463,0.0001225726882694,1.0164164304733276,0.8506940007209778,excellent
24,2,192.0,180.0,12.0,98,0.0350239872932434,4.097377777099609,5.4965505114523694e-05,1.0010966062545776,0.6209527254104614,bad
24,3,183.0,180.0,3.0,99,0.0455811694264411,4.1286773681640625,5.581984805758111e-05,1.0666154623031616,0.610934853553772,excellent
25,0,177.0,180.0,3.0,100,0.0439939014613628,4.082934379577637,5.6581331591587514e-05,1.026425004005432,0.6136620044708252,excellent
25,1,181.0,180.0,1.0,101,0.0455046631395816,4.025326728820801,6.137318996479735e-05,1.0029504299163818,0.6481935977935791,excellent
25,2,181.0,180.0,1.0,102,0.0394427590072155,4.219476699829102,4.912531221634708e-05,1.0482940673828125,0.5747370719909668,excellent
25,3,179.0,180.0,1.0,103,0.0684809908270835,3.5165610313415527,0.0001078704881365,1.0528894662857056,0.8256887793540955,excellent
26,0,177.0,180.0,3.0,104,0.0405505858361721,4.188178062438965,5.161485023563728e-05,1.0088725090026855,0.5815304517745972,excellent
26,1,183.0,180.0,3.0,105,0.0674511715769767,3.6833200454711914,9.361176489619538e-05,1.0037850141525269,0.7680541276931763,excellent
26,2,181.0,180.0,1.0,106,0.0824427679181099,3.3122572898864746,0.0001335229753749,1.021120309829712,0.8812528848648071,excellent
26,3,182.0,180.0,2.0,107,0.064060091972351,3.7226576805114746,8.793650340521708e-05,1.043118953704834,0.7573005557060242,excellent
27,0,181.0,180.0,1.0,108,0.0670741572976112,3.527583599090576,0.000107485881017,1.0053783655166626,0.8225644826889038,excellent
27,1,183.0,180.0,3.0,109,0.0744001790881156,3.536224365234375,0.0001087407654267,1.001098394393921,0.8139225840568542,excellent
27,2,181.0,180.0,1.0,110,0.0505399778485298,4.000619888305664,6.409102206816897e-05,1.0501550436019895,0.6556082963943481,excellent
27,3,179.0,180.0,1.0,111,0.0714492574334144,3.4713499546051025,0.0001141285392805,1.0205570459365845,0.8362617492675781,excellent
28,0,183.0,180.0,3.0,112,0.0494155101478099,3.974569320678711,6.67768981656991e-05,1.0105998516082764,0.6689877510070801,excellent
28,1,181.0,180.0,1.0,113,0.0611022114753723,3.7212750911712646,8.726734085939825e-05,1.0122284889221191,0.7604740858078003,excellent
28,2,181.0,180.0,1.0,114,0.066799446940422,3.6138179302215576,9.76738883764483e-05,1.005360126495361,0.7923439741134644,excellent
28,3,181.0,180.0,1.0,115,0.0629457831382751,3.724545955657959,8.727621025172994e-05,1.0212925672531128,0.7568707466125488,excellent
29,0,177.0,180.0,3.0,116,0.0812619477510452,3.4224419593811035,0.000122743891552,1.0185678005218506,0.8441218137741089,excellent
29,1,181.0,180.0,1.0,117,0.0596502311527729,3.786722183227539,8.170533692464232e-05,1.020647048950195,0.7366170883178711,excellent
29,2,181.0,180.0,1.0,118,0.064118891954422,3.7043449878692623,8.938748214859515e-05,1.016098976135254,0.7645130157470703,excellent
29,3,185.0,180.0,5.0,119,0.0638139024376869,3.658138275146485,9.29268353502266e-05,1.0324369668960571,0.775787353515625,moderate
30,0,181.0,180.0,1.0,120,0.0699729695916175,3.5432543754577637,0.0001053088271874,1.0324419736862185,0.8161278367042542,excellent
30,1,181.0,180.0,1.0,121,0.0557877570390701,3.885766506195069,7.337322313105687e-05,1.013797402381897,0.6995052695274353,excellent
30,2,183.0,180.0,3.0,122,0.0757267922163009,3.510589599609375,0.0001116404237109,1.0035922527313232,0.8224961757659912,excellent
30,3,183.0,180.0,3.0,123,0.0576726011931896,3.823819160461426,7.853688293835148e-05,1.020604372024536,0.7211073637008667,excellent
31,0,183.0,180.0,3.0,124,0.0656187459826469,3.65023422241211,9.50636458583176e-05,1.0027276277542114,0.7792845368385315,excellent
31,1,181.0,180.0,1.0,125,0.0608887001872062,3.6829051971435542,9.009031055029482e-05,1.044460654258728,0.7718607187271118,excellent
31,2,182.0,180.0,2.0,126,0.0482726767659187,4.0538177490234375,5.9945101384073496e-05,1.065046310424805,0.6369507908821106,excellent
31,3,181.0,180.0,1.0,127,0.0585650280117988,3.803345203399658,8.019602682907134e-05,1.022413730621338,0.7315428256988525,excellent
32,0,183.0,180.0,3.0,128,0.0384559892117977,4.099250793457031,5.373141175368801e-05,1.0343624353408811,0.589607834815979,excellent
32,1,182.0,180.0,2.0,129,0.0705296173691749,3.584563732147217,0.0001024070152197,1.018357276916504,0.8006483316421509,excellent
32,2,181.0,180.0,1.0,130,0.054516814649105,3.811508655548096,7.881183410063386e-05,1.035609483718872,0.728553295135498,excellent
32,3,179.0,180.0,1.0,131,0.0727206990122795,3.4236161708831787,0.0001194078067783,1.0022709369659424,0.850345253944397,excellent
33,0,182.0,180.0,2.0,132,0.0607465021312236,3.7477216720581055,8.459370292257518e-05,1.0145437717437744,0.7476401925086975,excellent
33,1,179.0,180.0,1.0,133,0.0551382489502429,3.815971612930298,7.846869993954897e-05,1.0417293310165403,0.7196192741394043,excellent
33,2,183.0,180.0,3.0,134,0.0734781101346015,3.5042190551757812,0.0001109458025894,1.0072733163833618,0.827241837978363,excellent
33,3,181.0,180.0,1.0,135,0.0707131996750831,3.5821685791015625,0.0001026520913001,1.0118675231933594,0.8041437864303589,excellent
34,0,197.0,195.0,2.0,136,0.0916226506233215,3.5209641456604004,0.0001171382536995,1.1493377685546875,0.8167625665664673,excellent
34,1,197.0,195.0,2.0,137,0.0645689442753791,3.764076232910156,8.536290260963142e-05,1.0377503633499146,0.7420503497123718,excellent
34,2,196.0,195.0,1.0,138,0.0802084505558013,3.6607658863067623,9.998826863011344e-05,1.1405291557312012,0.7777858972549438,excellent
34,3,197.0,195.0,2.0,139,0.0864113792777061,3.505812168121338,0.0001148418014054,1.1111420392990112,0.8237643241882324,excellent
35,0,196.0,195.0,1.0,140,0.0566198714077472,3.852747678756714,7.83412397140637e-05,1.005234956741333,0.7263666391372681,excellent
35,1,194.0,195.0,1.0,141,0.0368766710162162,4.389897346496582,4.7091645683394745e-05,1.0179773569107056,0.5734265446662903,excellent
35,2,196.0,195.0,1.0,142,0.0777311772108078,3.5548083782196045,0.000108272084617,1.036253571510315,0.8134984970092773,excellent
35,3,198.0,195.0,3.0,143,0.0988237410783767,3.3227100372314453,0.0001414285216014,1.0482232570648191,0.866351306438446,excellent
36,0,195.0,195.0,0.0,144,0.0625071823596954,3.688093662261963,8.951528434408829e-05,1.033217430114746,0.7721198201179504,excellent
36,1,197.0,195.0,2.0,145,0.0739189982414245,3.681640625,9.501900058239698e-05,1.122399091720581,0.7741621732711792,excellent
36,2,196.0,195.0,1.0,146,0.0892571285367012,3.4004428386688232,0.0001283614401472,1.0164893865585327,0.8505442142486572,excellent
36,3,197.0,195.0,2.0,147,0.1177857145667076,3.1447691917419434,0.0001713832025416,1.1057963371276855,0.9021769762039183,excellent
37,0,196.0,195.0,1.0,148,0.0572025962173938,3.800788402557373,8.139439160004258e-05,1.02827787399292,0.7355508804321289,excellent
37,1,197.0,195.0,2.0,149,0.0778063833713531,3.5951170921325684,0.0001033263106364,1.0585466623306274,0.7941274046897888,excellent
37,2,197.0,195.0,2.0,150,0.0959733128547668,3.4134562015533447,0.0001284842728637,1.1081557273864746,0.843736469745636,excellent
37,3,197.0,195.0,2.0,151,0.1125048473477363,3.1952881813049316,0.0001621216360945,1.0866349935531616,0.8927487134933472,excellent
38,0,196.0,195.0,1.0,152,0.0747119784355163,3.509953498840332,0.0001097488348023,1.0622237920761108,0.8236266374588013,excellent
38,1,196.0,195.0,1.0,153,0.076242409646511,3.625969171524048,9.993209096137434e-05,1.1109846830368042,0.7942366600036621,excellent
38,2,197.0,195.0,2.0,154,0.0857798233628273,3.530536651611328,0.0001127581563196,1.0832639932632446,0.8142864108085632,excellent
38,3,197.0,195.0,2.0,155,0.1211190968751907,3.116114854812622,0.0001772535324562,1.1041357517242432,0.90648090839386,excellent
39,0,197.0,195.0,2.0,156,0.1006990298628807,3.3262829780578613,0.000140262505738,1.0882103443145752,0.8664178252220154,excellent
39,1,197.0,195.0,2.0,157,0.1066905558109283,3.2253305912017822,0.0001544102997286,1.0612905025482178,0.8881163001060486,excellent
39,2,197.0,195.0,2.0,158,0.0740174800157547,3.605712413787842,0.0001010936539387,1.032060146331787,0.7893719673156738,excellent
39,3,196.0,195.0,1.0,159,0.0830754116177558,3.536038398742676,0.0001112440222641,1.0811835527420044,0.8148478865623474,excellent
40,0,197.0,195.0,2.0,160,0.0547477863729,4.166614055633545,6.012478843331337e-05,1.159066677093506,0.637304961681366,excellent
40,1,196.0,195.0,1.0,161,0.0459661930799484,4.039222717285156,6.349298200802878e-05,1.0509116649627686,0.6685236692428589,excellent
40,2,197.0,195.0,2.0,162,0.1123384311795234,3.2307090759277344,0.0001579829113325,1.0939987897872925,0.8842892646789551,excellent
40,3,196.0,195.0,1.0,163,0.0781509652733802,3.453249454498291,0.0001155125864897,1.065356731414795,0.8381862640380859,excellent
41,0,183.0,195.0,12.0,164,0.065909519791603,3.6540446281433105,9.466058691032232e-05,1.022661566734314,0.7820330858230591,bad
41,1,197.0,195.0,2.0,165,0.0815461352467536,3.6512601375579834,0.0001007876344374,1.1692092418670654,0.7870516777038574,excellent
41,2,197.0,195.0,2.0,166,0.0998607501387596,3.4395270347595215,0.0001292047672905,1.1357530355453491,0.837507963180542,excellent
41,3,196.0,195.0,1.0,167,0.097168356180191,3.2877731323242188,0.0001443141809431,1.0037000179290771,0.8770787715911865,excellent
42,0,197.0,195.0,2.0,168,0.1162957772612571,3.170473575592041,0.0001668829791015,1.090978980064392,0.8974804282188416,excellent
42,1,197.0,195.0,2.0,169,0.082020528614521,3.694147825241089,9.832077194005252e-05,1.1626039743423462,0.772696852684021,excellent
42,2,197.0,195.0,2.0,170,0.0646459832787513,3.908789157867432,7.805214409017935e-05,1.1478577852249146,0.7135063409805298,excellent
42,3,197.0,195.0,2.0,171,0.0861279740929603,3.547714948654175,0.0001116601270041,1.122165560722351,0.810623288154602,excellent
43,0,197.0,195.0,2.0,172,0.0995675548911094,3.3786091804504395,0.0001340280141448,1.1032123565673828,0.8521093726158142,excellent
43,1,197.0,195.0,2.0,173,0.0967336595058441,3.415320873260498,0.0001294519024668,1.131519436836243,0.8453644514083862,excellent
43,2,197.0,195.0,2.0,174,0.1283062398433685,3.0761358737945557,0.0001851606793934,1.1081384420394895,0.9130982756614684,excellent
43,3,197.0,195.0,2.0,175,0.099666528403759,3.325425863265991,0.000140373915201,1.0718705654144287,0.8665611147880554,excellent
44,0,197.0,195.0,2.0,176,0.0723728537559509,3.612879753112793,9.89500040304847e-05,1.0449508428573608,0.7942571043968201,excellent
44,1,197.0,195.0,2.0,177,0.083296038210392,3.635969638824463,0.0001026998870656,1.142706274986267,0.7874423265457153,excellent
44,2,196.0,195.0,1.0,178,0.0597096867859363,3.9472060203552246,7.255457603605464e-05,1.1092352867126465,0.6900967359542847,excellent
44,3,197.0,195.0,2.0,179,0.0568801499903202,3.922461032867432,7.089888822520152e-05,1.1229716539382937,0.694926381111145,excellent
45,0,196.0,195.0,1.0,180,0.0686757937073707,3.614816188812256,9.848688932834192e-05,1.023585319519043,0.7966928482055664,excellent
45,1,196.0,195.0,1.0,181,0.0576540939509868,3.926112651824951,7.377818110398948e-05,1.07229745388031,0.7063004970550537,excellent
45,2,196.0,195.0,1.0,182,0.0889170244336128,3.377674102783203,0.0001296108530368,1.0120564699172974,0.8575072884559631,excellent
45,3,196.0,195.0,1.0,183,0.0552364811301231,3.884441375732422,7.628098683198914e-05,1.0184746980667114,0.7149448394775391,excellent
46,0,197.0,195.0,2.0,184,0.1075011417269706,3.269669771194458,0.0001501742808613,1.0977437496185305,0.8779509663581848,excellent
46,1,197.0,195.0,2.0,185,0.0828541964292526,3.615153789520264,0.0001052021834766,1.1440057754516602,0.795462429523468,excellent
46,2,197.0,195.0,2.0,186,0.0875931307673454,3.494884490966797,0.0001166876390925,1.0930110216140747,0.8243097066879272,excellent
46,3,196.0,195.0,1.0,187,0.0804381147027015,3.6409404277801514,0.0001013433429761,1.1219998598098757,0.7854948043823242,excellent
47,0,197.0,195.0,2.0,188,0.1389061510562896,2.9754796028137207,0.0002061549021163,1.1159791946411133,0.9273680448532104,excellent
47,1,197.0,195.0,2.0,189,0.1007775589823722,3.336522340774536,0.0001396536972606,1.0834431648254397,0.8626611232757568,excellent
47,2,196.0,195.0,1.0,190,0.0804721862077713,3.603269577026367,0.0001056677501765,1.0969274044036863,0.7997086048126221,excellent
47,3,196.0,195.0,1.0,191,0.0623699314892292,3.856948375701904,8.074760989984497e-05,1.0656204223632812,0.729518711566925,excellent
48,0,197.0,195.0,2.0,192,0.0935039743781089,3.387446880340576,0.0001310139341512,1.0497153997421265,0.8510787487030029,excellent
48,1,197.0,195.0,2.0,193,0.0955313891172409,3.382326364517212,0.000132545173983,1.0635985136032104,0.8523274660110474,excellent
48,2,196.0,195.0,1.0,194,0.099117673933506,3.288382053375244,0.0001444941735826,1.034127116203308,0.8761235475540161,excellent
48,3,197.0,195.0,2.0,195,0.1091499403119087,3.216059684753418,0.0001576022186782,1.0801528692245483,0.890723705291748,excellent
49,0,196.0,195.0,1.0,196,0.0735118985176086,3.565021276473999,0.0001039493145071,1.015912413597107,0.8082271814346313,excellent
49,1,195.0,195.0,0.0,197,0.052329447120428,3.938952684402466,7.217731763375923e-05,1.0415924787521362,0.7042196393013,excellent
49,2,196.0,195.0,1.0,198,0.094017393887043,3.3397316932678223,0.0001356670109089,1.0392354726791382,0.8659957647323608,excellent
49,3,196.0,195.0,1.0,199,0.0854633674025535,3.3980937004089355,0.0001255079550901,1.0474168062210083,0.8518507480621338,excellent
50,0,196.0,195.0,1.0,200,0.0985743179917335,3.2833476066589355,0.0001452356664231,1.008039951324463,0.8766605257987976,excellent
50,1,196.0,195.0,1.0,201,0.0803042501211166,3.5023791790008545,0.0001132626421167,1.013062596321106,0.8237725496292114,excellent
50,2,196.0,195.0,1.0,202,0.0762228220701217,3.5628204345703125,0.0001072712839231,1.0182150602340698,0.8096948862075806,excellent
50,3,197.0,195.0,2.0,203,0.0807409957051277,3.688244104385376,9.875290561467408e-05,1.1592859029769895,0.7750351428985596,excellent
51,0,197.0,195.0,2.0,204,0.0794600993394851,3.704022884368897,9.605816012481228e-05,1.1364526748657229,0.7693819403648376,excellent
51,1,196.0,195.0,1.0,205,0.066309280693531,3.693791151046753,9.243899694411084e-05,1.0328985452651978,0.7730869650840759,excellent
