idx,filename,fs,n_channels,n_samples,gt_angle_deg,srp_angle_deg,abs_err_deg,status
27,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0301.wav,16000,9,29088,41.44058697629462,26.0,15.440586976294611,ok
28,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0055.wav,16000,9,58240,41.44058697629461,17.5,23.94058697629461,ok
29,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0261.wav,16000,9,73280,41.44058697629461,184.49999999999997,143.05941302370536,ok
30,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0084.wav,16000,9,59984,41.44058697629461,23.0,18.44058697629461,ok
31,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0153.wav,16000,9,76656,41.44058697629461,16.5,24.94058697629461,ok
32,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0297.wav,16000,9,50304,41.44058697629462,20.5,20.94058697629461,ok
33,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0180.wav,16000,9,40928,41.44058697629461,35.0,6.440586976294611,ok
34,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0280.wav,16000,9,35472,41.44058697629463,28.0,13.44058697629464,ok
35,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0214.wav,16000,9,60720,41.44058697629461,27.0,14.440586976294611,ok
36,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0105.wav,16000,9,37872,41.44058697629462,27.0,14.440586976294611,ok
37,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0036.wav,16000,9,32720,41.44058697629463,27.5,13.94058697629464,ok
38,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0254.wav,16000,9,40256,41.44058697629461,33.49999999999999,7.940586976294611,ok
39,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0308.wav,16000,9,47680,41.44058697629461,108.0,66.55941302370539,ok
40,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0251.wav,16000,9,61136,41.44058697629461,22.500000000000004,18.94058697629461,ok
41,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0090.wav,16000,9,60816,41.44058697629461,15.5,25.94058697629461,ok
42,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0091.wav,16000,9,58240,41.44058697629461,118.00000000000001,76.55941302370542,ok
43,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0282.wav,16000,9,39824,41.44058697629462,24.000000000000004,17.44058697629461,ok
44,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0188.wav,16000,9,71728,41.44058697629461,113.0,71.55941302370539,ok
45,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0293.wav,16000,9,47072,41.44058697629461,26.0,15.440586976294611,ok
46,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0273.wav,16000,9,49232,41.4405869762946,105.00000000000001,63.55941302370542,ok
47,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0289.wav,16000,9,47360,41.44058697629461,24.000000000000004,17.44058697629461,ok
48,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0027.wav,16000,9,84032,41.44058697629461,24.5,16.94058697629461,ok
49,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0087.wav,16000,9,62000,41.44058697629461,19.0,22.44058697629461,ok
50,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0119.wav,16000,9,59552,41.44058697629461,23.0,18.44058697629461,ok
51,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0074.wav,16000,9,70992,41.44058697629461,30.499999999999993,10.940586976294611,ok
52,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0014.wav,16000,9,84832,41.44058697629461,29.999999999999996,11.440586976294611,ok
53,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0208.wav,16000,9,76800,41.44058697629462,32.0,9.440586976294611,ok
54,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0212.wav,16000,9,41376,41.44058697629461,158.0,116.55941302370536,ok
55,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0065.wav,16000,9,60416,41.44058697629461,43.0,1.559413023705389,ok
56,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0124.wav,16000,9,52576,41.44058697629462,111.0,69.55941302370539,ok
57,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0267.wav,16000,9,59696,41.44058697629461,120.50000000000001,79.05941302370542,ok
58,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0096.wav,16000,9,38224,41.44058697629462,24.5,16.94058697629461,ok
59,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0098.wav,16000,9,63456,41.44058697629462,21.5,19.94058697629461,ok
60,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0257.wav,16000,9,68240,41.44058697629461,20.0,21.44058697629461,ok
61,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0132.wav,16000,9,43584,41.44058697629461,118.50000000000001,77.05941302370542,ok
62,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0252.wav,16000,9,61136,41.44058697629461,29.999999999999996,11.440586976294611,ok
63,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0135.wav,16000,9,47520,41.44058697629461,164.0,122.55941302370536,ok
64,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0063.wav,16000,9,69680,41.44058697629461,38.5,2.940586976294611,ok
65,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0177.wav,16000,9,46336,41.44058697629461,301.0,100.44058697629464,ok
66,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0286.wav,16000,9,43440,41.44058697629461,18.5,22.94058697629461,ok
67,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0107.wav,16000,9,36768,41.44058697629463,25.5,15.94058697629464,ok
68,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0078.wav,16000,9,32272,41.44058697629463,32.0,9.44058697629464,ok
69,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0072.wav,16000,9,61136,41.44058697629461,29.000000000000004,12.440586976294611,ok
70,test/ma_noisy_speech/OfficeRoom2/static/P0006/TEST_S_OFR2_P0006_P0006W0042.wav,16000,9,57088,41.44058697629461,27.5,13.940586976294611,ok
71,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0214.wav,16000,9,60720,180.5,112.0,68.5,ok
72,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0142.wav,16000,9,42528,180.5,111.5,69.0,ok
73,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0077.wav,16000,9,34464,180.5,198.49999999999997,17.99999999999997,ok
74,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0158.wav,16000,9,61024,180.5,201.00000000000003,20.50000000000003,ok
75,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0124.wav,16000,9,52576,180.5,97.5,83.0,ok
76,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0089.wav,16000,9,71040,180.5,78.0,102.5,ok
77,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0060.wav,16000,9,72016,180.5,67.0,113.5,ok
78,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0284.wav,16000,9,44032,180.5,291.5,111.0,ok
79,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0176.wav,16000,9,80912,180.5,25.0,155.5,ok
80,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0208.wav,16000,9,76800,180.5,113.0,67.5,ok
81,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0052.wav,16000,9,70928,180.5,292.5,112.0,ok
82,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0264.wav,16000,9,76768,180.5,67.5,113.0,ok
83,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0170.wav,16000,9,77296,180.5,336.5,156.0,ok
84,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0096.wav,16000,9,38224,180.5,307.5,127.0,ok
85,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0187.wav,16000,9,72544,180.5,99.5,81.0,ok
86,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0145.wav,16000,9,35904,180.5,52.50000000000001,128.0,ok
87,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0165.wav,16000,9,51280,180.5,300.5,120.0,ok
88,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0229.wav,16000,9,32128,180.5,112.5,68.0,ok
89,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0040.wav,16000,9,66064,180.5,110.5,70.0,ok
90,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0093.wav,16000,9,66144,180.5,199.49999999999997,18.99999999999997,ok
91,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0091.wav,16000,9,58240,180.5,336.5,156.0,ok
92,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0188.wav,16000,9,71728,180.5,340.0,159.5,ok
93,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0243.wav,16000,9,58960,180.5,197.99999999999997,17.49999999999997,ok
94,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0094.wav,16000,9,59120,180.5,93.0,87.5,ok
95,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0183.wav,16000,9,43440,180.5,183.99999999999997,3.4999999999999716,ok
96,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0226.wav,16000,9,55920,180.5,202.49999999999997,21.99999999999997,ok
97,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0250.wav,16000,9,83616,180.5,159.5,21.0,ok
98,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0308.wav,16000,9,47680,180.5,51.5,129.0,ok
99,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0231.wav,16000,9,33504,180.5,344.5,164.0,ok
100,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0110.wav,16000,9,36048,180.5,15.5,165.0,ok
101,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0149.wav,16000,9,37776,180.5,339.5,159.0,ok
102,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0288.wav,16000,9,27792,180.5,67.5,113.0,ok
103,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0074.wav,16000,9,70992,180.5,20.5,160.0,ok
104,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0242.wav,16000,9,31616,180.5,157.0,23.5,ok
105,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0217.wav,16000,9,52848,180.5,337.0,156.5,ok
106,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0156.wav,16000,9,74608,180.5,113.0,67.5,ok
107,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0249.wav,16000,9,43584,180.5,311.5,131.0,ok
108,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0260.wav,16000,9,58816,180.5,20.5,160.0,ok
109,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0147.wav,16000,9,55904,180.5,112.0,68.5,ok
110,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0105.wav,16000,9,37872,180.5,356.5,176.0,ok
111,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0058.wav,16000,9,59680,180.5,247.5,67.0,ok
112,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0280.wav,16000,9,35472,180.5,174.0,6.5,ok
113,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0097.wav,16000,9,45344,180.5,19.5,161.0,ok
114,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0042.wav,16000,9,57088,180.5,67.5,113.0,ok
115,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0117.wav,16000,9,44896,180.5,335.0,154.5,ok
116,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0169.wav,16000,9,78384,180.5,157.0,23.5,ok
117,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0069.wav,16000,9,41136,180.5,201.99999999999997,21.49999999999997,ok
118,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0289.wav,16000,9,47360,180.5,246.49999999999997,65.99999999999997,ok
119,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0292.wav,16000,9,55264,180.5,284.5,104.0,ok
120,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0298.wav,16000,9,54896,180.5,311.99999999999994,131.49999999999994,ok
121,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0180.wav,16000,9,40928,180.5,119.5,61.0,ok
122,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0119.wav,16000,9,59552,180.5,67.0,113.5,ok
123,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0082.wav,16000,9,45184,180.5,197.49999999999997,16.99999999999997,ok
124,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0038.wav,16000,9,53456,180.5,292.0,111.5,ok
125,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0133.wav,16000,9,52864,180.5,201.99999999999997,21.49999999999997,ok
126,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0107.wav,16000,9,36768,180.5,116.5,64.0,ok
127,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0193.wav,16000,9,42720,180.5,317.5,137.0,ok
128,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0151.wav,16000,9,45776,180.5,278.0,97.5,ok
129,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0025.wav,16000,9,58528,180.5,96.5,84.0,ok
130,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0085.wav,16000,9,44016,180.5,68.0,112.5,ok
131,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0059.wav,16000,9,60848,180.5,67.5,113.0,ok
132,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0271.wav,16000,9,40976,180.5,325.5,145.0,ok
133,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0109.wav,16000,9,45904,180.5,91.5,89.0,ok
134,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0015.wav,16000,9,67520,180.5,193.99999999999997,13.499999999999972,ok
135,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0157.wav,16000,9,50848,180.5,337.0,156.5,ok
136,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0067.wav,16000,9,47216,195.0,290.5,95.5,ok
137,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0081.wav,16000,9,57376,195.0,201.5,6.5,ok
138,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0307.wav,16000,9,43280,195.0,157.0,38.0,ok
139,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0121.wav,16000,9,51136,195.0,25.5,169.5,ok
140,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0104.wav,16000,9,47728,195.0,69.0,126.0,ok
141,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0195.wav,16000,9,46784,195.0,158.5,36.5,ok
142,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0179.wav,16000,9,47168,195.0,157.5,37.5,ok
143,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0075.wav,16000,9,60400,195.0,292.5,97.5,ok
144,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0028.wav,16000,9,75344,195.0,246.0,51.0,ok
145,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0154.wav,16000,9,40112,195.0,312.5,117.5,ok
146,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0184.wav,16000,9,69424,195.0,247.5,52.5,ok
147,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0189.wav,16000,9,69344,195.0,22.0,173.0,ok
148,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0035.wav,16000,9,39232,195.0,19.5,175.5,ok
149,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0031.wav,16000,9,60800,195.0,71.5,123.5,ok
150,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0303.wav,16000,9,53456,195.0,165.0,30.0,ok
151,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0032.wav,16000,9,77168,195.0,157.5,37.5,ok
152,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0206.wav,16000,9,54464,195.0,155.5,39.5,ok
153,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0132.wav,16000,9,43584,195.0,22.500000000000004,172.5,ok
154,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0216.wav,16000,9,53280,195.0,67.5,127.5,ok
155,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0125.wav,16000,9,66512,195.0,112.5,82.5,ok
156,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0033.wav,16000,9,60848,195.0,67.5,127.5,ok
157,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0016.wav,16000,9,68512,195.0,112.5,82.5,ok
158,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0126.wav,16000,9,56352,195.0,291.5,96.5,ok
159,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0222.wav,16000,9,55136,195.0,158.0,37.0,ok
160,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0049.wav,16000,9,40400,195.0,78.5,116.5,ok
161,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0018.wav,16000,9,70848,195.0,330.0,135.0,ok
162,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0203.wav,16000,9,59104,195.0,67.5,127.5,ok
163,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0153.wav,16000,9,76656,195.0,207.0,12.0,ok
164,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0273.wav,16000,9,49232,195.0,21.5,173.5,ok
165,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0044.wav,16000,9,41264,195.0,132.0,63.0,ok
166,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0159.wav,16000,9,45040,195.0,339.5,144.5,ok
167,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0252.wav,16000,9,61136,195.0,156.5,38.5,ok
168,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0150.wav,16000,9,74416,195.0,158.5,36.5,ok
169,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0045.wav,16000,9,37792,195.0,336.0,141.0,ok
170,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0185.wav,16000,9,33584,195.0,90.0,105.0,ok
171,test/ma_noisy_speech/Car-Gasoline/static/P0006/TEST_S_CARG_P0006_P0006W0198.wav,16000,9,48080,195.0,111.5,83.5,ok
