batch_idx,sample_idx,pred_angle,gt_angle,abs_error,global_idx,max_prob,entropy,prediction_variance,peak_sharpness,local_concentration
11,1,25.0,41.0,16.0,45,0.03809976205229759,3.963066339492798,5.80678170081228e-05,1.0042256116867065,0.6278266906738281
11,2,29.0,41.0,12.0,46,0.05808628723025322,3.704878330230713,8.389634604100138e-05,1.0216233730316162,0.753848671913147
11,3,29.0,41.0,12.0,47,0.05154118686914444,3.7846763134002686,7.532440940849483e-05,1.0375938415527344,0.7220476865768433
12,0,29.0,41.0,12.0,48,0.06318596750497818,3.5128588676452637,0.0001022971046040766,1.0006240606307983,0.8209836483001709
12,1,28.0,41.0,13.0,49,0.0648956298828125,3.4957993030548096,0.00010443913197377697,1.024204134941101,0.830004096031189
12,2,27.0,41.0,14.0,50,0.05860601365566254,3.5780200958251953,9.480128937866539e-05,1.0095387697219849,0.8045854568481445
12,3,27.0,41.0,14.0,51,0.0647258460521698,3.485690116882324,0.00010461309284437448,1.05350923538208,0.836644172668457
13,0,25.0,41.0,16.0,52,0.054245468229055405,3.650020122528076,8.52757366374135e-05,1.0703043937683105,0.773963987827301
13,1,32.0,41.0,9.0,53,0.06713467836380005,3.4849720001220703,0.00010654124344000593,1.0048519372940063,0.8332123756408691
13,2,29.0,41.0,12.0,54,0.05105052888393402,3.838022470474243,7.11900502210483e-05,1.027652382850647,0.700096607208252
13,3,25.0,41.0,16.0,55,0.05714995786547661,3.586052179336548,9.322183905169368e-05,1.0052701234817505,0.7940621376037598
14,0,29.0,41.0,12.0,56,0.05458550155162811,3.6977639198303223,8.267467637779191e-05,1.037684679031372,0.753608226776123
14,1,29.0,41.0,12.0,57,0.06227060779929161,3.572627544403076,9.649983985582367e-05,1.0066237449645996,0.8033742904663086
14,2,29.0,41.0,12.0,58,0.04112079367041588,3.992870807647705,5.756931204814464e-05,1.005573034286499,0.6243999004364014
14,3,27.0,41.0,14.0,59,0.05858081579208374,3.5734689235687256,9.464064351050183e-05,1.0237455368041992,0.8073761463165283
15,0,28.0,41.0,13.0,60,0.05491629242897034,3.624567985534668,8.831255399854854e-05,1.0135977268218994,0.7870272397994995
15,1,31.0,41.0,10.0,61,0.051859527826309204,3.843848943710327,7.143028051359579e-05,1.044396996498108,0.6990556716918945
15,2,31.0,41.0,10.0,62,0.0681663230061531,3.49332332611084,0.00010742735321400687,1.0035547018051147,0.826983630657196
15,3,25.0,41.0,16.0,63,0.04596748948097229,3.8324108123779297,6.960929749766365e-05,1.0065664052963257,0.6893433332443237
16,0,25.0,41.0,16.0,64,0.06312554329633713,3.5252017974853516,9.927232895279303e-05,1.0576756000518799,0.820979654788971
16,1,31.0,41.0,10.0,65,0.05041806399822235,3.820396900177002,7.252025534398854e-05,1.027909755706787,0.7090213298797607
16,2,29.0,41.0,12.0,66,0.050865016877651215,3.831780433654785,7.196098158601671e-05,1.0081464052200317,0.7032457590103149
16,3,29.0,41.0,12.0,67,0.033167675137519836,4.241374492645264,4.3817737605422735e-05,1.008120059967041,0.526862382888794
17,0,27.0,41.0,14.0,68,0.039975855499506,4.003289699554443,5.752028664574027e-05,1.0030450820922852,0.6216821670532227
17,1,27.0,41.0,14.0,69,0.05766241252422333,3.5901756286621094,9.300451347371563e-05,1.0051623582839966,0.7993901968002319
17,2,29.0,41.0,12.0,70,0.0574931800365448,3.6629881858825684,8.722461643628776e-05,1.0335686206817627,0.7710158824920654
17,3,183.0,180.0,3.0,71,0.07790722697973251,3.5203981399536133,0.00011270192771917209,1.0045197010040283,0.8242493271827698
18,0,179.0,180.0,1.0,72,0.05640130117535591,3.771214246749878,8.387755951844156e-05,1.0038414001464844,0.744764506816864
18,1,184.0,180.0,4.0,73,0.04506891965866089,4.041494369506836,6.228850543266162e-05,1.009628415107727,0.6537363529205322
18,2,180.0,180.0,0.0,74,0.06688417494297028,3.5462629795074463,0.00010530700092203915,1.0299938917160034,0.8174517154693604
18,3,181.0,180.0,1.0,75,0.06583712995052338,3.6425843238830566,9.602063073543832e-05,1.0110653638839722,0.7876778841018677
19,0,179.0,180.0,1.0,76,0.06937415897846222,3.558645725250244,0.00010477293835720047,1.0903421640396118,0.8131986856460571
19,1,181.0,180.0,1.0,77,0.07493790984153748,3.4399619102478027,0.00011860764789162204,1.0270763635635376,0.8480349779129028
19,2,181.0,180.0,1.0,78,0.0520034022629261,3.8697681427001953,7.427829405060038e-05,1.023976445198059,0.7106071710586548
19,3,181.0,180.0,1.0,79,0.07726942747831345,3.383970260620117,0.00012403345317579806,1.0381124019622803,0.8636227250099182
20,0,181.0,180.0,1.0,80,0.0746065229177475,3.3942131996154785,0.00012365927977953106,1.0006277561187744,0.8582782745361328
20,1,177.0,180.0,3.0,81,0.0839569941163063,3.3784866333007812,0.00013007655797991902,1.0292997360229492,0.8492523431777954
20,2,177.0,180.0,3.0,82,0.0903531089425087,3.333674669265747,0.00013540792861022055,1.0016599893569946,0.869896411895752
20,3,179.0,180.0,1.0,83,0.07461754977703094,3.441632032394409,0.00011925856961170211,1.0386847257614136,0.8472553491592407
21,0,180.0,180.0,0.0,84,0.04532647505402565,3.979682445526123,6.500952440546826e-05,1.0183331966400146,0.6705547571182251
21,1,179.0,180.0,1.0,85,0.07602427899837494,3.371448516845703,0.00012540015450213104,1.0592033863067627,0.8677122592926025
21,2,178.0,180.0,2.0,86,0.041454020887613297,4.071842670440674,5.87490139878355e-05,1.0071890354156494,0.6340557932853699
21,3,180.0,180.0,0.0,87,0.05668017640709877,3.771347999572754,8.243636693805456e-05,1.0263924598693848,0.7434333562850952
22,0,178.0,180.0,2.0,88,0.037387486547231674,4.209963798522949,5.08821576659102e-05,1.0140327215194702,0.5868426561355591
22,1,177.0,180.0,3.0,89,0.07933857291936874,3.541738510131836,0.00011003555846400559,1.0389376878738403,0.8111990690231323
22,2,181.0,180.0,1.0,90,0.07060448080301285,3.4383482933044434,0.00011822309897979721,1.0149213075637817,0.8470072746276855
22,3,181.0,180.0,1.0,91,0.07550541311502457,3.483203411102295,0.00011348720727255568,1.0671707391738892,0.8339983224868774
23,0,177.0,180.0,3.0,92,0.07986511290073395,3.4243130683898926,0.00011991419887635857,1.006922721862793,0.85076504945755
23,1,183.0,180.0,3.0,93,0.07938618957996368,3.4827098846435547,0.000115537790406961,1.0060737133026123,0.8322809338569641
23,2,179.0,180.0,1.0,94,0.0713733658194542,3.4688925743103027,0.00011362577060936019,1.0410234928131104,0.8421778678894043
23,3,180.0,180.0,0.0,95,0.051071103662252426,3.87144136428833,7.319634460145608e-05,1.0204929113388062,0.7099696397781372
24,0,183.0,180.0,3.0,96,0.05647820234298706,3.715282917022705,8.588530181441456e-05,1.0094943046569824,0.7557306289672852
24,1,182.0,180.0,2.0,97,0.07650590687990189,3.4353015422821045,0.00011882629041792825,1.0129578113555908,0.8486353158950806
24,2,190.0,180.0,10.0,98,0.03224427253007889,4.442270278930664,4.141686804359779e-05,1.0325121879577637,0.5381965637207031
24,3,183.0,180.0,3.0,99,0.045700330287218094,4.128741264343262,5.747999239247292e-05,1.0486916303634644,0.6237415075302124
25,0,176.0,180.0,4.0,100,0.04783385246992111,4.012340545654297,6.281818787101656e-05,1.0342515707015991,0.6542132496833801
25,1,183.0,180.0,3.0,101,0.036894720047712326,4.250536918640137,4.7132998588494956e-05,1.0461082458496094,0.5576052665710449
25,2,182.0,180.0,2.0,102,0.03567854315042496,4.3700270652771,4.257992986822501e-05,1.074644684791565,0.530890941619873
25,3,179.0,180.0,1.0,103,0.0729231908917427,3.445631980895996,0.0001166911461041309,1.068429946899414,0.8474805355072021
26,0,176.0,180.0,4.0,104,0.02785067819058895,4.500213623046875,3.618128175730817e-05,1.0167593955993652,0.4831317663192749
26,1,182.0,180.0,2.0,105,0.0507781058549881,4.045928001403809,6.486204074462876e-05,1.0325740575790405,0.6631395220756531
26,2,181.0,180.0,1.0,106,0.07816464453935623,3.335862159729004,0.0001319694274570793,1.0086053609848022,0.8737091422080994
26,3,179.0,180.0,1.0,107,0.05720885097980499,3.7522525787353516,8.58345883898437e-05,1.007851004600525,0.7514545917510986
27,0,176.0,180.0,4.0,108,0.07584358751773834,3.47895884513855,0.00011444997653597966,1.0135124921798706,0.8273382186889648
27,1,181.0,180.0,1.0,109,0.07168169319629669,3.5819039344787598,0.00010311054211342707,1.022977352142334,0.801979660987854
27,2,181.0,180.0,1.0,110,0.049221221357584,4.03631591796875,6.23197338427417e-05,1.0534690618515015,0.6478222012519836
27,3,177.0,180.0,3.0,111,0.06536386162042618,3.5980772972106934,0.00010071967699332163,1.0198166370391846,0.7951107621192932
28,0,182.0,180.0,2.0,112,0.04719880595803261,4.068674087524414,6.016559200361371e-05,1.0629889965057373,0.6418924927711487
28,1,177.0,180.0,3.0,113,0.06650789827108383,3.679453134536743,9.367355960421264e-05,1.003667950630188,0.7722691297531128
28,2,177.0,180.0,3.0,114,0.07030972838401794,3.577622413635254,0.00010264008597005159,1.0249528884887695,0.8054725527763367
28,3,181.0,180.0,1.0,115,0.057463377714157104,3.7892630100250244,8.111896750051528e-05,1.0060328245162964,0.7367526888847351
29,0,177.0,180.0,3.0,116,0.07369866967201233,3.5716123580932617,0.00010487601684872061,1.0097852945327759,0.810849666595459
29,1,181.0,180.0,1.0,117,0.05512231960892677,3.8744049072265625,7.491576252505183e-05,1.0015451908111572,0.7090091705322266
29,2,178.0,180.0,2.0,118,0.05663610249757767,3.7156150341033936,8.702840568730608e-05,1.0040180683135986,0.7636919021606445
29,3,183.0,180.0,3.0,119,0.06994780898094177,3.6045923233032227,0.00010085906978929415,1.017357349395752,0.7965531349182129
30,0,178.0,180.0,2.0,120,0.07285668700933456,3.5273914337158203,0.0001099917062674649,1.0239405632019043,0.819688081741333
30,1,177.0,180.0,3.0,121,0.05234699323773384,3.8703930377960205,7.44756034691818e-05,1.0015718936920166,0.7043310403823853
30,2,182.0,180.0,2.0,122,0.07637281715869904,3.476632595062256,0.00011466085561551154,1.0105047225952148,0.8352892398834229
30,3,182.0,180.0,2.0,123,0.05637996271252632,3.871976375579834,7.544823893113062e-05,1.0508259534835815,0.706316351890564
31,0,180.0,180.0,0.0,124,0.06000671163201332,3.6580886840820312,9.284468978876248e-05,1.0160378217697144,0.7812069654464722
31,1,179.0,180.0,1.0,125,0.06073340028524399,3.6603479385375977,9.303852129960433e-05,1.0035604238510132,0.7801051139831543
31,2,183.0,180.0,3.0,126,0.03748386353254318,4.334866523742676,4.5712178689427674e-05,1.0380431413650513,0.5525728464126587
31,3,180.0,180.0,0.0,127,0.05354338139295578,3.875633716583252,7.389803067781031e-05,1.0343846082687378,0.709488034248352
32,0,180.0,180.0,0.0,128,0.0432937815785408,4.053823471069336,5.993709055474028e-05,1.015925407409668,0.6459121108055115
32,1,182.0,180.0,2.0,129,0.06729717552661896,3.6461575031280518,9.562660852679983e-05,1.0277820825576782,0.7838857173919678
32,2,182.0,180.0,2.0,130,0.053800154477357864,3.883751392364502,7.35137946321629e-05,1.003697156906128,0.7055501937866211
32,3,181.0,180.0,1.0,131,0.06917499005794525,3.5466830730438232,0.00010545895202085376,1.0217130184173584,0.8178286552429199
33,0,181.0,180.0,1.0,132,0.054147869348526,3.8551888465881348,7.518312486354262e-05,1.003596544265747,0.7149075865745544
33,1,179.0,180.0,1.0,133,0.049700360745191574,3.963265895843506,6.837689579697326e-05,1.0094279050827026,0.6770527958869934
33,2,181.0,180.0,1.0,134,0.05669080466032028,3.6547303199768066,9.065368794836104e-05,1.0022475719451904,0.7848426103591919
33,3,182.0,180.0,2.0,135,0.06641653925180435,3.7020697593688965,9.156811574939638e-05,1.0526551008224487,0.7694497108459473
34,0,197.0,195.0,2.0,136,0.07160160690546036,3.771833658218384,8.961859566625208e-05,1.1382598876953125,0.7507990598678589
34,1,196.0,195.0,1.0,137,0.034153446555137634,4.481341361999512,4.180419273325242e-05,1.0203604698181152,0.540569543838501
34,2,197.0,195.0,2.0,138,0.06493920832872391,3.907917022705078,7.768107752781361e-05,1.1375432014465332,0.7080792784690857
34,3,196.0,195.0,1.0,139,0.04884399101138115,3.961961269378662,6.906467751832679e-05,1.0033023357391357,0.6906229257583618
35,0,196.0,195.0,1.0,140,0.027776341885328293,4.845387935638428,2.928746835095808e-05,1.0429632663726807,0.45863375067710876
35,1,194.0,195.0,1.0,141,0.03072107397019863,4.699174404144287,3.487296271487139e-05,1.0039225816726685,0.49522048234939575
35,2,196.0,195.0,1.0,142,0.07187020778656006,3.7042150497436523,9.503710316494107e-05,1.0672224760055542,0.771649956703186
35,3,196.0,195.0,1.0,143,0.07322961091995239,3.610445022583008,0.00010257628309773281,1.02116858959198,0.7947226762771606
36,0,197.0,195.0,2.0,144,0.09216000139713287,3.4112470149993896,0.00012836320092901587,1.0729492902755737,0.8466395139694214
36,1,197.0,195.0,2.0,145,0.0674077719449997,3.7809219360351562,8.61806984175928e-05,1.1182408332824707,0.7483952045440674
36,2,197.0,195.0,2.0,146,0.07804398238658905,3.580855369567871,0.00010766895866254345,1.0418487787246704,0.8036346435546875
36,3,197.0,195.0,2.0,147,0.07745882868766785,3.5882601737976074,0.00010687539906939492,1.0440576076507568,0.8006235361099243
37,0,196.0,195.0,1.0,148,0.06652364879846573,3.8331217765808105,8.325446106027812e-05,1.1123075485229492,0.7362393736839294
37,1,196.0,195.0,1.0,149,0.05159391835331917,3.926462173461914,7.111122249625623e-05,1.023996114730835,0.7001045942306519
37,2,197.0,195.0,2.0,150,0.0851469561457634,3.5573344230651855,0.00011012535833287984,1.0914411544799805,0.8023005723953247
37,3,197.0,195.0,2.0,151,0.10771437734365463,3.2903809547424316,0.0001494924508733675,1.0882580280303955,0.8693897724151611
38,0,196.0,195.0,1.0,152,0.05294567719101906,3.888768434524536,7.370900129899383e-05,1.014845848083496,0.7089419364929199
38,1,196.0,195.0,1.0,153,0.059990301728248596,3.847400426864624,7.913076115073636e-05,1.0731252431869507,0.7290521860122681
38,2,196.0,195.0,1.0,154,0.049068816006183624,4.0522356033325195,6.55939438729547e-05,1.0327227115631104,0.6739400625228882
38,3,197.0,195.0,2.0,155,0.10278026759624481,3.2710232734680176,0.00014916234067641199,1.0637139081954956,0.878172755241394
39,0,197.0,195.0,2.0,156,0.08456799387931824,3.505100727081299,0.0001166517540696077,1.0707464218139648,0.823463499546051
39,1,197.0,195.0,2.0,157,0.12728436291217804,3.1097412109375,0.0001809921523090452,1.1143221855163574,0.9043610692024231
39,2,196.0,195.0,1.0,158,0.05353110656142235,3.870171546936035,7.708490738878027e-05,1.000997543334961,0.7221843004226685
39,3,197.0,195.0,2.0,159,0.08954975008964539,3.519113063812256,0.00011696476576616988,1.0928994417190552,0.8163317441940308
40,0,196.0,195.0,1.0,160,0.04967649281024933,4.118151664733887,6.248350109672174e-05,1.0402297973632812,0.657580554485321
40,1,194.0,195.0,1.0,161,0.028258757665753365,4.820785999298096,2.7056701583205722e-05,1.0900660753250122,0.441297709941864
40,2,197.0,195.0,2.0,162,0.09624572843313217,3.3582801818847656,0.00013501929061021656,1.0861060619354248,0.86103355884552
40,3,194.0,195.0,1.0,163,0.05337037146091461,3.826007843017578,7.909525447757915e-05,1.0309110879898071,0.7370420098304749
41,0,194.0,195.0,1.0,164,0.030629321932792664,4.652771472930908,3.6068220651941374e-05,1.0094108581542969,0.5089258551597595
41,1,196.0,195.0,1.0,165,0.02443523146212101,5.048460960388184,2.0303741621319205e-05,1.0205820798873901,0.38340887427330017
41,2,197.0,195.0,2.0,166,0.09281205385923386,3.5029263496398926,0.00011945336154894903,1.1473921537399292,0.8245700001716614
41,3,197.0,195.0,2.0,167,0.10204167664051056,3.3412981033325195,0.0001409202959621325,1.0898545980453491,0.8597773313522339
42,0,197.0,195.0,2.0,168,0.10720070451498032,3.2601094245910645,0.0001522703969385475,1.067588448524475,0.8790451288223267
42,1,197.0,195.0,2.0,169,0.07019222527742386,3.8104076385498047,8.576011896366253e-05,1.154466152191162,0.7419847846031189
42,2,197.0,195.0,2.0,170,0.061570268124341965,4.0351972579956055,7.026270759524778e-05,1.1948482990264893,0.6825098991394043
42,3,197.0,195.0,2.0,171,0.07844102382659912,3.670396327972412,9.953677363228053e-05,1.1165200471878052,0.7791098356246948
43,0,197.0,195.0,2.0,172,0.07540103793144226,3.6127495765686035,0.00010245175508316606,1.0695394277572632,0.7946045994758606
43,1,197.0,195.0,2.0,173,0.0811992809176445,3.597615957260132,0.00010661451233318076,1.1049582958221436,0.8001781105995178
43,2,197.0,195.0,2.0,174,0.10458763688802719,3.2814035415649414,0.00014800795179326087,1.1008427143096924,0.8759905695915222
43,3,196.0,195.0,1.0,175,0.06742297857999802,3.6988987922668457,9.43179038586095e-05,1.0182733535766602,0.7733997702598572
44,0,196.0,195.0,1.0,176,0.04505106434226036,4.11533260345459,6.21786603005603e-05,1.0377627611160278,0.6599746942520142
44,1,197.0,195.0,2.0,177,0.06246582046151161,3.877978563308716,7.808390364516526e-05,1.111674427986145,0.7201753258705139
44,2,194.0,195.0,1.0,178,0.042157888412475586,4.27071475982666,5.389928992372006e-05,1.0112918615341187,0.6136544942855835
44,3,196.0,195.0,1.0,179,0.051206231117248535,3.94752836227417,6.967591616557911e-05,1.059343934059143,0.6948181390762329
45,0,187.0,195.0,8.0,180,0.029608212411403656,4.593022346496582,3.5047210985794663e-05,1.00688636302948,0.49315571784973145
45,1,198.0,195.0,3.0,181,0.05020349845290184,4.188275337219238,5.9684913139790297e-05,1.0745631456375122,0.6313570737838745
45,2,197.0,195.0,2.0,182,0.1071341261267662,3.27181339263916,0.00015174578584264964,1.056429147720337,0.8730540871620178
45,3,196.0,195.0,1.0,183,0.04088691994547844,4.351387023925781,5.038782910560258e-05,1.014142394065857,0.5951941609382629
46,0,197.0,195.0,2.0,184,0.09031546860933304,3.470118522644043,0.00012087067443644628,1.1069759130477905,0.8290731906890869
46,1,197.0,195.0,2.0,185,0.07333000004291534,3.751697540283203,9.160665649687871e-05,1.1219017505645752,0.7580536603927612
46,2,196.0,195.0,1.0,186,0.0669315904378891,3.7400312423706055,8.777029142947868e-05,1.0756404399871826,0.7563711404800415
46,3,197.0,195.0,2.0,187,0.08906426280736923,3.602573871612549,0.00010994955664500594,1.1327005624771118,0.7959039807319641
47,0,197.0,195.0,2.0,188,0.1295625865459442,3.07861065864563,0.0001885827223304659,1.0745750665664673,0.9057941436767578
47,1,199.0,195.0,4.0,189,0.02168264426290989,4.931363582611084,1.9580626030801795e-05,1.0059181451797485,0.33500945568084717
47,2,196.0,195.0,1.0,190,0.06021025404334068,3.823105812072754,8.302900823764503e-05,1.0206879377365112,0.741904616355896
47,3,196.0,195.0,1.0,191,0.04354262724518776,4.284943580627441,5.44428730790969e-05,1.0126291513442993,0.6178136467933655
48,0,197.0,195.0,2.0,192,0.06915823370218277,3.698756217956543,9.179702465189621e-05,1.0536127090454102,0.7654514312744141
48,1,194.0,195.0,1.0,193,0.027029864490032196,4.77386474609375,2.684188621060457e-05,1.0147788524627686,0.42741507291793823
48,2,195.0,195.0,0.0,194,0.049888402223587036,3.947659969329834,7.057094626361504e-05,1.0054877996444702,0.6988980770111084
48,3,197.0,195.0,2.0,195,0.09458403289318085,3.3789286613464355,0.00013385833881329745,1.0741820335388184,0.8545699119567871
49,0,197.0,195.0,2.0,196,0.09505973011255264,3.3886525630950928,0.0001320645387750119,1.051509976387024,0.8486158847808838
49,1,197.0,195.0,2.0,197,0.05910608544945717,4.018152236938477,7.081968215061352e-05,1.1152950525283813,0.6850593090057373
49,2,197.0,195.0,2.0,198,0.10653683543205261,3.2782082557678223,0.0001490527793066576,1.0933982133865356,0.8748095035552979
49,3,197.0,195.0,2.0,199,0.09659778326749802,3.341266393661499,0.00013706700701732188,1.061338186264038,0.8638174533843994
50,0,197.0,195.0,2.0,200,0.0912080630660057,3.4151549339294434,0.0001271490618819371,1.063201665878296,0.8446359038352966
50,1,196.0,195.0,1.0,201,0.0495113879442215,4.038617134094238,6.578659667866305e-05,1.0122641324996948,0.6732152700424194
50,2,196.0,195.0,1.0,202,0.07692954689264297,3.6235523223876953,0.00010261135321343318,1.0584638118743896,0.7916091680526733
50,3,197.0,195.0,2.0,203,0.06237447261810303,3.8955602645874023,7.893496513133869e-05,1.0935722589492798,0.7211507558822632
51,0,196.0,195.0,1.0,204,0.05274637043476105,4.04995059967041,6.574123835889623e-05,1.1159769296646118,0.6735647916793823
51,1,197.0,195.0,2.0,205,0.06704306602478027,3.8325719833374023,8.299110049847513e-05,1.1240651607513428,0.7333192229270935
51,2,190.0,195.0,5.0,206,0.02112336829304695,5.015515327453613,1.90733317140257e-05,1.063381552696228,0.3539019823074341
51,3,88.0,195.0,107.0,207,0.03195495530962944,4.653193950653076,3.094016938121058e-05,1.0342439413070679,0.4440932273864746
52,0,197.0,195.0,2.0,208,0.09652219712734222,3.409201145172119,0.00013046353706158698,1.1087080240249634,0.8444950580596924
52,1,197.0,195.0,2.0,209,0.051634181290864944,4.0721611976623535,6.509350350825116e-05,1.0701154470443726,0.6643494367599487
52,2,196.0,195.0,1.0,210,0.06918320804834366,3.7349324226379395,9.004738967632875e-05,1.0786296129226685,0.7535778880119324
52,3,197.0,195.0,2.0,211,0.10652098804712296,3.2800827026367188,0.00014876143541187048,1.0918211936950684,0.8748952746391296
53,0,197.0,195.0,2.0,212,0.09781491011381149,3.371203899383545,0.00013563106767833233,1.0668613910675049,0.8526483774185181
53,1,196.0,195.0,1.0,213,0.07038688659667969,3.6113786697387695,0.00010068820847664028,1.0032259225845337,0.7953838109970093
53,2,197.0,195.0,2.0,214,0.07833389937877655,3.7533674240112305,9.402174327988178e-05,1.1318219900131226,0.7546958923339844
53,3,197.0,195.0,2.0,215,0.0870194360613823,3.4629673957824707,0.0001211527269333601,1.0797401666641235,0.8355745077133179
54,0,197.0,195.0,2.0,216,0.0887967050075531,3.4596734046936035,0.0001221132988575846,1.0683860778808594,0.8321870565414429
